round,client_id,f1_05,f1_optimal,auc,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
1,m741,0.6111111111111112,0.7254901960779313,0.9929122591325028,0.8754665851593018,17084,adasyn,0.009
1,m1818,0.5730337078651685,0.7096774193543517,0.9941496752459414,0.9255003333091736,17025,adasyn,0.009
1,m2310,0.5916666666666667,0.6557377049175406,0.9911944549294636,0.8806813359260559,20860,adasyn,0.009
1,m544,0.5942857142857143,0.671874999999503,0.9947786482084959,0.8688730001449585,17707,adasyn,0.009
2,m1818,0.6035502958579881,0.7199999999995115,0.9945642200331636,0.8938136100769043,17025,adasyn,0.009
2,m741,0.6417910447761194,0.7222222222217237,0.9935868435321055,0.7872933745384216,17084,adasyn,0.009
2,m2310,0.6016949152542372,0.6524064171118046,0.9914942719054656,0.794128954410553,20860,adasyn,0.009
2,m544,0.6257668711656442,0.6923076923071942,0.9948801254209044,0.841313898563385,17707,adasyn,0.009
3,m741,0.6666666666666666,0.7311827956984293,0.9941773926737371,0.8812646865844727,17084,adasyn,0.009
3,m1818,0.6455696202531646,0.7199999999995115,0.9948952004561631,0.8691933155059814,17025,adasyn,0.009
3,m2310,0.6147186147186147,0.6631016042775799,0.9917730408878325,0.7546039819717407,20860,adasyn,0.009
3,m544,0.6415094339622641,0.6929133858262754,0.9949425729362329,0.8334006667137146,17707,adasyn,0.009
4,m741,0.6935483870967742,0.7272727272722399,0.9945158360414558,0.9256621599197388,17084,adasyn,0.009
4,m1818,0.6666666666666666,0.7199999999995115,0.9951671942691231,0.8283047080039978,17025,adasyn,0.009
4,m2310,0.6278026905829597,0.6631016042775799,0.9919853917569509,0.7078269720077515,20860,adasyn,0.009
4,m544,0.6447368421052632,0.6984126984122029,0.9949581848150649,0.8021206259727478,17707,adasyn,0.009
5,m1818,0.6896551724137931,0.7301587301582403,0.9951737483369053,0.7516858577728271,17025,adasyn,0.009
5,m741,0.7049180327868853,0.7272727272722399,0.9943823005630362,0.9130972623825073,17084,adasyn,0.009
5,m2310,0.6422018348623854,0.6769230769225785,0.992284740999761,0.6055627465248108,20860,adasyn,0.009
5,m544,0.6530612244897959,0.7022900763353792,0.9949499680367322,0.6831766963005066,17707,adasyn,0.009
6,m741,0.7068965517241379,0.7333333333328422,0.9942982653050653,0.8564110398292542,17084,adasyn,0.009
6,m1818,0.6950354609929078,0.7343749999995077,0.9952581319596007,0.6863202452659607,17025,adasyn,0.009
6,m2310,0.6538461538461539,0.6910994764392936,0.99225480607548,0.6058033108711243,20860,adasyn,0.009
6,m544,0.6575342465753424,0.7022900763353792,0.994986121861396,0.6541653275489807,17707,adasyn,0.009
