round,client_id,f1_05,f1_optimal,auc,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
9,m1818,0.5365853658536586,0.6559999999995115,0.9927098284800462,0.7967409491539001,17025,adasyn,0.01
9,m741,0.6557377049180327,0.7311827956984293,0.9959524936023844,0.8256133198738098,17084,adasyn,0.01
9,m2310,0.56,0.6404494382017596,0.9869942108662839,0.783171534538269,20860,adasyn,0.01
9,m544,0.55,0.6393442622945905,0.9906369810899063,0.8147324919700623,17707,adasyn,0.01
10,m741,0.65,0.7311827956984293,0.9956451317684356,0.8110286593437195,17084,adasyn,0.01
10,m1818,0.546583850931677,0.6612903225801581,0.9928425483526351,0.7828248143196106,17025,adasyn,0.01
10,m2310,0.56,0.6424870466316265,0.9865578157982499,0.6657739281654358,20860,adasyn,0.01
10,m544,0.5534591194968553,0.6399999999995054,0.9906788866594031,0.7660952210426331,17707,adasyn,0.01
11,m1818,0.5605095541401274,0.6612903225801581,0.9928491024204172,0.7803038358688354,17025,adasyn,0.01
11,m741,0.6610169491525424,0.7368421052626606,0.9954782124204111,0.7763730883598328,17084,adasyn,0.01
11,m2310,0.5727272727272728,0.6451612903220865,0.9862519182907532,0.6868011951446533,20860,adasyn,0.01
11,m544,0.5569620253164557,0.6363636363631688,0.9907577677313968,0.8979862928390503,17707,adasyn,0.01
12,m1818,0.5751633986928104,0.6611570247929065,0.9928482831619444,0.7931110858917236,17025,adasyn,0.01
12,m741,0.6724137931034483,0.7291666666661686,0.9956497364401053,0.7561299800872803,17084,adasyn,0.01
12,m2310,0.5833333333333334,0.6455026455021494,0.9869114220913193,0.6582170724868774,20860,adasyn,0.01
12,m544,0.5605095541401274,0.6306306306301601,0.990911421486218,0.8933978080749512,17707,adasyn,0.01
13,m1818,0.5789473684210527,0.650793650793161,0.9929277512338033,0.7356911897659302,17025,adasyn,0.01
13,m741,0.6782608695652174,0.7311827956984293,0.9954344680395495,0.7543506026268005,17084,adasyn,0.01
13,m2310,0.5943396226415094,0.6521739130429853,0.9873239627665671,0.6781212091445923,20860,adasyn,0.01
13,m544,0.5866666666666667,0.6280991735532289,0.9913354072481846,0.7672044634819031,17707,adasyn,0.01
14,m1818,0.5695364238410596,0.650793650793161,0.9930563748140282,0.7130318284034729,17025,adasyn,0.01
14,m741,0.6782608695652174,0.7216494845355839,0.995351583949496,0.7203689217567444,17084,adasyn,0.01
14,m2310,0.5943396226415094,0.648351648351157,0.9877945023576091,0.6929153800010681,20860,adasyn,0.01
14,m544,0.5733333333333334,0.6280991735532289,0.991553973551834,0.7544330954551697,17707,adasyn,0.01
15,m1818,0.5695364238410596,0.6548672566367058,0.9930883258944664,0.8380745053291321,17025,adasyn,0.01
15,m741,0.6956521739130435,0.7199999999995003,0.9951478272281143,0.6779568791389465,17084,adasyn,0.01
15,m2310,0.6,0.648351648351157,0.9881116254617112,0.6971921920776367,20860,adasyn,0.01
15,m544,0.5771812080536913,0.627118644067311,0.9916575049588258,0.7824836373329163,17707,adasyn,0.01
16,m1818,0.5771812080536913,0.6548672566367058,0.993014592631917,0.8309140801429749,17025,adasyn,0.01
16,m741,0.6956521739130435,0.7199999999995003,0.9953216535836433,0.680586040019989,17084,adasyn,0.01
16,m2310,0.5971563981042654,0.6524064171118046,0.9882907672742053,0.6618308424949646,20860,adasyn,0.01
16,m544,0.5906040268456376,0.6333333333328446,0.9918251272368125,0.7574259042739868,17707,adasyn,0.01
17,m741,0.6956521739130435,0.7254901960779313,0.9950258034288688,0.6278538107872009,17084,adasyn,0.01
17,m1818,0.5850340136054422,0.6548672566367058,0.993035893352209,0.8227465748786926,17025,adasyn,0.01
17,m2310,0.5904761904761905,0.6521739130429853,0.9886808567562423,0.6819464564323425,20860,adasyn,0.01
17,m544,0.5945945945945946,0.6239999999995052,0.9921431165582874,0.6791436076164246,17707,adasyn,0.01
18,m1818,0.5972222222222222,0.6559999999995115,0.9930301585428997,0.6756622195243835,17025,adasyn,0.01
18,m741,0.6782608695652174,0.7358490566032743,0.9949889660555116,0.5756514668464661,17084,adasyn,0.01
18,m2310,0.6078431372549019,0.6524064171118046,0.9888688854993823,0.6650281548500061,20860,adasyn,0.01
18,m544,0.6027397260273972,0.6268656716412915,0.9922425395761127,0.6055077910423279,17707,adasyn,0.01
19,m1818,0.589041095890411,0.6551724137926326,0.9929531482464592,0.7650355696678162,17025,adasyn,0.01
19,m741,0.6782608695652174,0.7428571428566431,0.9949624891934111,0.5917454361915588,17084,adasyn,0.01
19,m2310,0.6048780487804878,0.6557377049175406,0.9887973223210231,0.673358678817749,20860,adasyn,0.01
19,m544,0.6027397260273972,0.6315789473679218,0.9922943052796088,0.6050747632980347,17707,adasyn,0.01
20,m1818,0.589041095890411,0.6608695652169231,0.9930064000471892,0.7599489092826843,17025,adasyn,0.01
20,m741,0.6782608695652174,0.7428571428566431,0.9949716985367505,0.5716155767440796,17084,adasyn,0.01
20,m2310,0.6108374384236454,0.6557377049175406,0.9888889980266337,0.6759247183799744,20860,adasyn,0.01
20,m544,0.6111111111111112,0.6370370370365372,0.9923929066196009,0.5772632360458374,17707,adasyn,0.01
