round,client_id,f1_05,precision_05,recall_05,f1_optimal,precision_optimal,recall_optimal,roc_auc,auc_pr,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
1,m1818,0.5410628019323671,0.4148148148148148,0.7777777777777778,0.6399999999995115,0.7547169811320755,0.5555555555555556,0.9949767166742038,0.663452754738328,0.9523280262947083,17025,adasyn,0
1,m741,0.5232558139534884,0.371900826446281,0.8823529411764706,0.6999999999995002,0.7142857142857143,0.6862745098039216,0.9965948453002994,0.7580526998851512,0.9320552349090576,17084,adasyn,0
1,m2310,0.5266903914590747,0.4157303370786517,0.7184466019417476,0.5919282511205791,0.55,0.6407766990291263,0.9922300162163098,0.6495602182223407,0.764157235622406,20860,adasyn,0
1,m544,0.4953271028037383,0.36551724137931035,0.7681159420289855,0.6285714285709286,0.6197183098591549,0.6376811594202898,0.9928481161392316,0.6489775148572842,0.8943869471549988,17707,adasyn,0
2,m741,0.5625,0.41284403669724773,0.8823529411764706,0.7096774193543545,0.6027397260273972,0.8627450980392157,0.9970150215901543,0.7706332039252224,0.776776134967804,17084,adasyn,0
2,m1818,0.5670103092783505,0.45081967213114754,0.7638888888888888,0.6511627906971812,0.7368421052631579,0.5833333333333334,0.9949464041107113,0.6765184040886386,0.9126638174057007,17025,adasyn,0
2,m2310,0.5543071161048689,0.45121951219512196,0.7184466019417476,0.59649122806968,0.544,0.6601941747572816,0.9923160791236176,0.6490730776982204,0.7018202543258667,20860,adasyn,0
2,m544,0.5221674876847291,0.39552238805970147,0.7681159420289855,0.6399999999995054,0.7142857142857143,0.5797101449275363,0.993125021569043,0.6551974036228128,0.9250389337539673,17707,adasyn,0
3,m1818,0.582010582010582,0.4700854700854701,0.7638888888888888,0.6717557251903447,0.7457627118644068,0.6111111111111112,0.9950635580723176,0.6872604547162656,0.8905972838401794,17025,adasyn,0
3,m741,0.5986394557823129,0.4583333333333333,0.8627450980392157,0.7291666666661686,0.7777777777777778,0.6862745098039216,0.997300511233672,0.781851485945563,0.917893648147583,17084,adasyn,0
3,m2310,0.5725490196078431,0.48026315789473684,0.7087378640776699,0.6079295154180064,0.5564516129032258,0.6699029126213593,0.9921673399685963,0.6547137665170446,0.6771469116210938,20860,adasyn,0
3,m544,0.5561497326203209,0.4406779661016949,0.7536231884057971,0.6562499999995031,0.711864406779661,0.6086956521739131,0.9932794970016976,0.6585712696440301,0.887466549873352,17707,adasyn,0
4,m741,0.6153846153846154,0.4782608695652174,0.8627450980392157,0.7368421052626606,0.7954545454545454,0.6862745098039216,0.9972982088978374,0.7791541390953787,0.9000160694122314,17084,adasyn,0
4,m1818,0.5792349726775956,0.4774774774774775,0.7361111111111112,0.6769230769225827,0.7586206896551724,0.6111111111111112,0.9950783047248274,0.690400479863805,0.8900116086006165,17025,adasyn,0
4,m2310,0.5853658536585366,0.5034965034965035,0.6990291262135923,0.6079295154180064,0.5564516129032258,0.6699029126213593,0.9922094359558666,0.6570584305177214,0.6173563003540039,20860,adasyn,0
4,m544,0.5909090909090909,0.48598130841121495,0.7536231884057971,0.6666666666661691,0.7166666666666667,0.6231884057971014,0.9936172065911709,0.6618915655802555,0.8656913638114929,17707,adasyn,0
5,m1818,0.5862068965517241,0.5,0.7083333333333334,0.6825396825391926,0.7962962962962963,0.5972222222222222,0.995226590508399,0.6986467868215035,0.8915683627128601,17025,adasyn,0
5,m741,0.624113475177305,0.4888888888888889,0.8627450980392157,0.7368421052626606,0.7954545454545454,0.6862745098039216,0.9973120229128463,0.7847835677670398,0.8746721744537354,17084,adasyn,0
5,m2310,0.5857740585774058,0.5147058823529411,0.6796116504854369,0.6063348416284616,0.5677966101694916,0.6504854368932039,0.9922805314010339,0.6620033959166527,0.6270062923431396,20860,adasyn,0
5,m544,0.5964912280701754,0.5,0.7391304347826086,0.6771653543302124,0.7413793103448276,0.6231884057971014,0.9938973987323155,0.6678521417390549,0.8675893545150757,17707,adasyn,0
6,m741,0.6423357664233577,0.5116279069767442,0.8627450980392157,0.7356321839075608,0.8888888888888888,0.6274509803921569,0.997277487875324,0.7921887772146264,0.9309058785438538,17084,adasyn,0
