round,client_id,f1_05,f1_optimal,auc,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
1,m741,0.5490196078431373,0.5660377358485572,0.9843982212153339,0.48853209614753723,17084,none,0
1,m1818,0.5061728395061729,0.5714285714280718,0.9851161216959305,0.6048000454902649,17025,none,0
1,m2310,0.4265402843601896,0.44155844155794743,0.9781341748788922,0.4111872911453247,20860,none,0
1,m544,0.3816793893129771,0.3941605839411059,0.9785763938531925,0.48238569498062134,17707,none,0
2,m741,0.5531914893617021,0.5794392523359496,0.9857070991374299,0.4368005096912384,17084,none,0
2,m1818,0.547945205479452,0.5826771653538395,0.9861533029224587,0.6368934512138367,17025,none,0
2,m2310,0.4467005076142132,0.4670658682630003,0.979291814528822,0.5991848111152649,20860,none,0
2,m544,0.4032258064516129,0.41221374045751674,0.9806281234028638,0.4541749656200409,17707,none,0
3,m1818,0.5693430656934306,0.5899280575534573,0.9871003657169822,0.49572810530662537,17025,none,0
3,m741,0.5652173913043478,0.5979381443293982,0.9862792295923829,0.4592636227607727,17084,none,0
3,m2310,0.48314606741573035,0.4910179640713835,0.9805210173571111,0.5446644425392151,20860,none,0
3,m544,0.4,0.4251968503932046,0.9826330173160387,0.43101000785827637,17707,none,0
4,m1818,0.5954198473282443,0.5999999999995004,0.9874788631314025,0.4465145468711853,17025,none,0
4,m741,0.6153846153846154,0.6236559139779992,0.9863321833165839,0.47345829010009766,17084,none,0
4,m2310,0.5294117647058824,0.5294117647054047,0.981300260854801,0.5006505250930786,20860,none,0
4,m544,0.41025641025641024,0.4496124031002776,0.9841942051992487,0.3867332637310028,17707,none,0
5,m741,0.6292134831460674,0.6373626373621447,0.9865900449300837,0.4740501642227173,17084,none,0
5,m1818,0.6046511627906976,0.6099290780136846,0.9883906978115968,0.40223032236099243,17025,none,0
5,m2310,0.5093167701863354,0.5508982035923415,0.982359208801242,0.4765940010547638,20860,none,0
5,m544,0.41739130434782606,0.4603174603169649,0.9857422462371264,0.3849961757659912,17707,none,0
6,m1818,0.592,0.6212121212116253,0.988353831180322,0.43301382660865784,17025,none,0
6,m741,0.5977011494252874,0.6444444444439533,0.9863816835370325,0.47485318779945374,17084,none,0
6,m2310,0.5375,0.5562130177510032,0.9831618389585266,0.45524582266807556,20860,none,0
6,m544,0.43243243243243246,0.49315068493100833,0.9869575077525303,0.2697429358959198,17707,none,0
7,m1818,0.5901639344262295,0.6307692307687365,0.9886364753534281,0.4313783347606659,17025,none,0
7,m741,0.6046511627906976,0.636363636363149,0.9863436949957579,0.4801841676235199,17084,none,0
7,m2310,0.5384615384615384,0.5595238095233351,0.9838278910237791,0.42772990465164185,20860,none,0
7,m544,0.4485981308411215,0.49315068493100833,0.9879870700776157,0.25376829504966736,17707,none,0
8,m741,0.611764705882353,0.636363636363149,0.9866798360276419,0.45762985944747925,17084,none,0
8,m1818,0.5901639344262295,0.6307692307687365,0.9889420587637717,0.40844905376434326,17025,none,0
8,m2310,0.5290322580645161,0.5664739884388245,0.984796098730993,0.363091379404068,20860,none,0
8,m544,0.4528301886792453,0.5037037037032039,0.9884570697982452,0.2713550329208374,17707,none,0
9,m1818,0.5901639344262295,0.6301369863008699,0.9888904454799871,0.2646145224571228,17025,none,0
9,m741,0.5952380952380952,0.636363636363149,0.9865819867546619,0.4551360011100769,17084,none,0
9,m2310,0.5098039215686274,0.5730994152041993,0.9851417535598004,0.37497037649154663,20860,none,0
9,m544,0.4528301886792453,0.5072463768110942,0.9891571393121898,0.25671714544296265,17707,none,0
10,m741,0.5952380952380952,0.6315789473679237,0.9867799876364566,0.39225247502326965,17084,none,0
10,m1818,0.5950413223140496,0.6330935251793567,0.9889805639119921,0.29812633991241455,17025,none,0
10,m2310,0.5,0.5802469135797839,0.9860547687503712,0.4199330508708954,20860,none,0
10,m544,0.4528301886792453,0.5138888888883898,0.9896550760791506,0.21692374348640442,17707,none,0
11,m1818,0.5833333333333334,0.642335766422859,0.9894442642075805,0.2982761561870575,17025,none,0
11,m741,0.5952380952380952,0.6491228070170494,0.9870263375707824,0.22702910006046295,17084,none,0
11,m2310,0.4864864864864865,0.5869565217386374,0.9865758235261376,0.27842995524406433,20860,none,0
11,m544,0.4528301886792453,0.5234899328854088,0.9899615619109596,0.19583530724048615,17707,none,0
12,m1818,0.5882352941176471,0.6474820143879899,0.9896089351606074,0.2632501721382141,17025,none,0
12,m741,0.6024096385542169,0.6595744680846098,0.9873463622518226,0.3721171021461487,17084,none,0
12,m2310,0.5034013605442177,0.5968586387429585,0.9872432787909659,0.23855067789554596,20860,none,0
12,m544,0.47619047619047616,0.5442176870743317,0.9901357576116127,0.20055662095546722,17707,none,0
13,m741,0.6097560975609756,0.6545454545449573,0.9878505737996485,0.26178017258644104,17084,none,0
13,m1818,0.5882352941176471,0.6569343065688443,0.989445902724526,0.2813035547733307,17025,none,0
13,m2310,0.5068493150684932,0.6071428571423826,0.9877255117118053,0.3312890827655792,20860,none,0
13,m544,0.4716981132075472,0.5479452054789534,0.9900922086864494,0.20259350538253784,17707,none,0
14,m741,0.6097560975609756,0.6666666666661712,0.9876283983915882,0.3858950436115265,17084,none,0
14,m1818,0.6086956521739131,0.6569343065688443,0.9894770345464913,0.26277056336402893,17025,none,0
14,m2310,0.5103448275862069,0.6162162162157225,0.9880075548265155,0.2537044286727905,20860,none,0
14,m544,0.4807692307692308,0.5633802816896413,0.9904208798197567,0.2044765055179596,17707,none,0
15,m1818,0.6086956521739131,0.6569343065688443,0.9893410376400114,0.2504033148288727,17025,none,0
15,m741,0.6172839506172839,0.6666666666661685,0.9876882591232935,0.3538830578327179,17084,none,0
15,m2310,0.5103448275862069,0.6229508196716389,0.9880566668116639,0.25247520208358765,20860,none,0
15,m544,0.47058823529411764,0.5548387096769253,0.9911242360450345,0.16505217552185059,17707,none,0
16,m1818,0.6017699115044248,0.6575342465748426,0.9892304377461871,0.21185612678527832,17025,none,0
16,m741,0.6172839506172839,0.6666666666661712,0.9873831996251796,0.3740243911743164,17084,none,0
16,m2310,0.5138888888888888,0.629834254143156,0.9883345003276471,0.24902711808681488,20860,none,0
16,m544,0.49019607843137253,0.5733333333328365,0.9913280121476851,0.1737433224916458,17707,none,0
17,m1818,0.5945945945945946,0.6666666666661666,0.9892107755428406,0.21932239830493927,17025,none,0
17,m741,0.6419753086419753,0.6808510638292908,0.9872266407884119,0.35701245069503784,17084,none,0
17,m2310,0.5034965034965035,0.629834254143156,0.9883195328655066,0.24778234958648682,20860,none,0
17,m544,0.4752475247524752,0.5789473684205568,0.9913247254363521,0.1595611423254013,17707,none,0
18,m741,0.6419753086419753,0.6823529411759905,0.9871644777208717,0.4479082226753235,17084,none,0
18,m1818,0.6071428571428571,0.6666666666661668,0.989388554631432,0.20702822506427765,17025,none,0
18,m2310,0.5034965034965035,0.6327683615814342,0.9884313210983685,0.27335086464881897,20860,none,0
18,m544,0.4752475247524752,0.577181208053194,0.9914644106680076,0.1696656048297882,17707,none,0
19,m1818,0.6071428571428571,0.6853146853141853,0.9892607503096797,0.21590285003185272,17025,none,0
19,m741,0.6329113924050633,0.6874999999995018,0.9875570259807087,0.3273923695087433,17084,none,0
19,m2310,0.5034965034965035,0.6432748538006905,0.9882765014118526,0.29780590534210205,20860,none,0
19,m544,0.4752475247524752,0.5810810810805834,0.9914668757015075,0.17719756066799164,17707,none,0
20,m1818,0.6071428571428571,0.6805555555550555,0.989241907364806,0.2119329869747162,17025,none,0
20,m741,0.625,0.693877551019909,0.9873152807180525,0.31670650839805603,17084,none,0
20,m2310,0.5034965034965035,0.647398843930154,0.9884476917600846,0.28403276205062866,20860,none,0
20,m544,0.4752475247524752,0.5931034482753632,0.9917191307963208,0.1860438585281372,17707,none,0
