round,client_id,f1_05,precision_05,recall_05,f1_optimal,precision_optimal,recall_optimal,roc_auc,auc_pr,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
1,1677,0.271523178807947,0.1626984126984127,0.82,0.4893617021271616,0.5227272727272727,0.46,0.9788374095763004,0.44525994865859886,0.9981063604354858,11662,adasyn,0.03
1,2,0.36046511627906974,0.2421875,0.7045454545454546,0.47999999999950715,0.42857142857142855,0.5454545454545454,0.9921915679294405,0.49133734012872643,0.9367367625236511,17154,adasyn,0.03
1,146,0.38461538461538464,0.26490066225165565,0.7017543859649122,0.48648648648598686,0.5,0.47368421052631576,0.9891812503932019,0.4248131733805443,0.9888318777084351,8144,adasyn,0.03
1,4,0.14925373134328357,0.08393285371702638,0.6730769230769231,0.3666666666661756,0.3235294117647059,0.4230769230769231,0.9691817094167728,0.21272165416534536,0.994433581829071,22748,adasyn,0.03
1,4870,0.3675675675675676,0.23129251700680273,0.8947368421052632,0.5517241379305425,0.4897959183673469,0.631578947368421,0.9941694078947367,0.4576921745953109,0.9861747026443481,8038,adasyn,0.03
2,1677,0.3292181069958848,0.20725388601036268,0.8,0.48979591836684716,0.5,0.48,0.9814553909748536,0.45015397693026243,0.970385730266571,11662,adasyn,0.03
2,2,0.4225352112676056,0.30612244897959184,0.6818181818181818,0.48979591836685216,0.4444444444444444,0.5454545454545454,0.9921636735561341,0.44655787922762663,0.8365264534950256,17154,adasyn,0.03
2,146,0.4222222222222222,0.3089430894308943,0.6666666666666666,0.5079365079360124,0.463768115942029,0.5614035087719298,0.9901639842155159,0.4601742507816289,0.8775345087051392,8144,adasyn,0.03
2,4,0.18282548476454294,0.10679611650485436,0.6346153846153846,0.3225806451608033,0.2777777777777778,0.38461538461538464,0.9710186986524227,0.19135498416999305,0.9678556323051453,22748,adasyn,0.03
2,4870,0.4,0.26495726495726496,0.8157894736842105,0.505494505494019,0.4339622641509434,0.6052631578947368,0.9943108552631579,0.45662194450210397,0.9081773161888123,8038,adasyn,0.03
3,1677,0.35348837209302325,0.23030303030303031,0.76,0.5252525252520253,0.5306122448979592,0.52,0.9825955907681708,0.47034408579958964,0.934115469455719,11662,adasyn,0.03
3,2,0.4251968503937008,0.3253012048192771,0.6136363636363636,0.5319148936165232,0.5,0.5681818181818182,0.991927235534775,0.44178405668832205,0.7990126609802246,17154,adasyn,0.03
3,146,0.43373493975903615,0.3302752293577982,0.631578947368421,0.5245901639339283,0.49230769230769234,0.5614035087719298,0.9903765844684669,0.47169500266302594,0.8112527132034302,8144,adasyn,0.03
3,4,0.20945945945945946,0.12704918032786885,0.5961538461538461,0.3193277310919449,0.2835820895522388,0.36538461538461536,0.9723235710799598,0.19544882772298355,0.937147855758667,22748,adasyn,0.03
3,4870,0.43478260869565216,0.3,0.7894736842105263,0.4946236559134952,0.41818181818181815,0.6052631578947368,0.9942911184210526,0.4499877050678112,0.8372609615325928,8038,adasyn,0.03
4,1677,0.3804347826086957,0.26119402985074625,0.7,0.5208333333328341,0.5434782608695652,0.5,0.9833344815707887,0.45597240591044735,0.9078819751739502,11662,adasyn,0.03
4,2,0.453781512605042,0.36,0.6136363636363636,0.5242718446597048,0.4576271186440678,0.6136363636363636,0.9919963073162956,0.43401896779233395,0.6367941498756409,17154,adasyn,0.03
4,146,0.4768211920529801,0.3829787234042553,0.631578947368421,0.4999999999995172,0.42168674698795183,0.6140350877192983,0.9905826765504091,0.4734141121037855,0.5878468155860901,8144,adasyn,0.03
4,4,0.22304832713754646,0.1382488479262673,0.5769230769230769,0.312138728323279,0.2231404958677686,0.5192307692307693,0.9711271555814647,0.1891911871041819,0.7569860816001892,22748,adasyn,0.03
4,4870,0.43902439024390244,0.3176470588235294,0.7105263157894737,0.4705882352936232,0.425531914893617,0.5263157894736842,0.9939259868421052,0.4196819908227912,0.8132256269454956,8038,adasyn,0.03
5,1677,0.40476190476190477,0.288135593220339,0.68,0.5306122448974594,0.5416666666666666,0.52,0.9836875645883569,0.4778438947118171,0.8581638336181641,11662,adasyn,0.03
5,2,0.4778761061946903,0.391304347826087,0.6136363636363636,0.528735632183408,0.5348837209302325,0.5227272727272727,0.9917797938472982,0.4271736359981187,0.7757318019866943,17154,adasyn,0.03
5,146,0.48951048951048953,0.4069767441860465,0.6140350877192983,0.5109489051090031,0.4375,0.6140350877192983,0.9905935235020902,0.48104357351340393,0.5388132333755493,8144,adasyn,0.03
