round,client_id,f1_05,precision_05,recall_05,f1_optimal,precision_optimal,recall_optimal,roc_auc,auc_pr,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
1,m741,0.5238095238095238,0.37606837606837606,0.8627450980392157,0.7238095238090242,0.7037037037037037,0.7450980392156863,0.9873659321064185,0.6881453877987116,0.8576895594596863,17084,adasyn,0.09
1,m1818,0.47706422018348627,0.3561643835616438,0.7222222222222222,0.6461538461533519,0.7241379310344828,0.5833333333333334,0.9932263709471283,0.6453541415287706,0.8976730108261108,17025,adasyn,0.09
1,m2310,0.5413533834586466,0.44171779141104295,0.6990291262135923,0.6628571428566585,0.8055555555555556,0.5631067961165048,0.9903974375704815,0.6490626735496805,0.9067167639732361,20860,adasyn,0.09
1,m544,0.5408163265306123,0.41732283464566927,0.7681159420289855,0.6719999999995054,0.75,0.6086956521739131,0.9931332383473758,0.6692422005138752,0.9164911508560181,17707,adasyn,0.09
2,m1818,0.4927536231884058,0.37777777777777777,0.7083333333333334,0.6363636363631405,0.7,0.5833333333333334,0.9934549440610315,0.6539685619068495,0.8537926077842712,17025,adasyn,0.09
2,m741,0.5333333333333333,0.38596491228070173,0.8627450980392157,0.7184466019412477,0.7115384615384616,0.7254901960784313,0.9871115239966708,0.7082770314528548,0.8461214303970337,17084,adasyn,0.09
2,m2310,0.576,0.4897959183673469,0.6990291262135923,0.6627906976739382,0.8260869565217391,0.5533980582524272,0.9907356086682186,0.6564525788590267,0.9014549255371094,20860,adasyn,0.09
2,m544,0.5502645502645502,0.43333333333333335,0.7536231884057971,0.6615384615379634,0.7049180327868853,0.6231884057971014,0.9932334830430346,0.674467643840971,0.8775812387466431,17707,adasyn,0.09
3,m741,0.567741935483871,0.4230769230769231,0.8627450980392157,0.7199999999995003,0.7346938775510204,0.7058823529411765,0.9869492093203159,0.7163113439805269,0.833906888961792,17084,adasyn,0.09
3,m1818,0.51,0.3984375,0.7083333333333334,0.6456692913380916,0.7454545454545455,0.5694444444444444,0.9936245305648951,0.6662070098620299,0.8907225728034973,17025,adasyn,0.09
3,m2310,0.5941422594142259,0.5220588235294118,0.6893203883495146,0.6589595375717725,0.8142857142857143,0.5533980582524272,0.9907837851869834,0.6610314444032309,0.871626615524292,20860,adasyn,0.09
3,m544,0.5621621621621622,0.4482758620689655,0.7536231884057971,0.6615384615379634,0.7049180327868853,0.6231884057971014,0.9933041473366957,0.6794752238676206,0.8437784910202026,17707,adasyn,0.09
4,m741,0.5751633986928104,0.43137254901960786,0.8627450980392157,0.7326732673262327,0.74,0.7254901960784313,0.9868409995360792,0.7235955160958216,0.794292688369751,17084,adasyn,0.09
4,m1818,0.5181347150259067,0.4132231404958678,0.6944444444444444,0.6559999999995115,0.7735849056603774,0.5694444444444444,0.9936917097596624,0.6705673142891281,0.8777447938919067,17025,adasyn,0.09
4,m2310,0.5957446808510638,0.5303030303030303,0.6796116504854369,0.6551724137926204,0.8028169014084507,0.5533980582524272,0.9910122728512221,0.6617294446821983,0.8408244848251343,20860,adasyn,0.09
4,m544,0.5604395604395604,0.45132743362831856,0.7391304347826086,0.6615384615379634,0.7049180327868853,0.6231884057971014,0.993338657805693,0.6830374998266133,0.8231642842292786,17707,adasyn,0.09
5,m1818,0.5291005291005291,0.42735042735042733,0.6944444444444444,0.650793650793161,0.7592592592592593,0.5694444444444444,0.993911271030365,0.6710429632635102,0.8665744662284851,17025,adasyn,0.09
5,m741,0.5695364238410596,0.43,0.8431372549019608,0.7399999999995002,0.7551020408163265,0.7254901960784313,0.9871046169891664,0.7331241769565229,0.7915065288543701,17084,adasyn,0.09
5,m2310,0.6,0.5433070866141733,0.6699029126213593,0.6551724137926204,0.8028169014084507,0.5533980582524272,0.9912342122507742,0.6630805038350208,0.8255273103713989,20860,adasyn,0.09
5,m544,0.576271186440678,0.4722222222222222,0.7391304347826086,0.6727272727268051,0.9024390243902439,0.5362318840579711,0.9933904235091887,0.6859516865308286,0.9291459918022156,17707,adasyn,0.09
6,m1818,0.5297297297297298,0.4336283185840708,0.6805555555555556,0.650793650793161,0.7592592592592593,0.5694444444444444,0.9940161361148796,0.6763009220242483,0.8468568921089172,17025,adasyn,0.09
6,m741,0.5793103448275863,0.44680851063829785,0.8235294117647058,0.7399999999995002,0.7551020408163265,0.7254901960784313,0.9871794429037981,0.7384253307874369,0.7833487391471863,17084,adasyn,0.09
6,m2310,0.6026200873362445,0.5476190476190477,0.6699029126213593,0.6551724137926204,0.8028169014084507,0.5533980582524272,0.9910256032471909,0.6661252616734284,0.8020433783531189,20860,adasyn,0.09
6,m544,0.5882352941176471,0.49504950495049505,0.7246376811594203,0.6788990825683427,0.925,0.5362318840579711,0.9934109654550205,0.6880412747450215,0.9294905662536621,17707,adasyn,0.09
7,m741,0.60431654676259,0.4772727272727273,0.8235294117647058,0.7399999999995002,0.7551020408163265,0.7254901960784313,0.9872508153146775,0.7382038209892717,0.7806501388549805,17084,adasyn,0.09
7,m1818,0.5355191256830601,0.44144144144144143,0.6805555555555556,0.6461538461533519,0.7241379310344828,0.5833333333333334,0.9941349285934316,0.6745160554962478,0.8160538077354431,17025,adasyn,0.09
7,m2310,0.6133333333333333,0.5655737704918032,0.6699029126213593,0.6547619047614304,0.8461538461538461,0.5339805825242718,0.9909769589952344,0.6669073556545533,0.8512576818466187,20860,adasyn,0.09
7,m544,0.5988023952095808,0.5102040816326531,0.7246376811594203,0.6788990825683427,0.925,0.5362318840579711,0.9934536927023505,0.6887749431023666,0.9268551468849182,17707,adasyn,0.09
8,m741,0.6131386861313869,0.4883720930232558,0.8235294117647058,0.7326732673262327,0.74,0.7254901960784313,0.9872208849488249,0.7375714482998385,0.7601296305656433,17084,adasyn,0.09
8,m1818,0.547486033519553,0.45794392523364486,0.6805555555555556,0.6461538461533519,0.7241379310344828,0.5833333333333334,0.9942316010932185,0.6718789082188235,0.7961474657058716,17025,adasyn,0.09
8,m2310,0.6071428571428571,0.5619834710743802,0.6601941747572816,0.6551724137926204,0.8028169014084507,0.5533980582524272,0.99108968269448,0.6686770028747976,0.7707279324531555,20860,adasyn,0.09
8,m544,0.6024096385542169,0.5154639175257731,0.7246376811594203,0.6788990825683427,0.925,0.5362318840579711,0.9935432555861767,0.6887158274013545,0.9173392653465271,17707,adasyn,0.09
9,m741,0.6086956521739131,0.4827586206896552,0.8235294117647058,0.7289719626163234,0.6964285714285714,0.7647058823529411,0.9871713847283763,0.7361121300851047,0.7224304676055908,17084,adasyn,0.09
9,m1818,0.550561797752809,0.46226415094339623,0.6805555555555556,0.6515151515146556,0.7166666666666667,0.5972222222222222,0.9942864914108941,0.6717592076507435,0.7567774057388306,17025,adasyn,0.09
9,m2310,0.6210045662100456,0.5862068965517241,0.6601941747572816,0.651162790697194,0.8115942028985508,0.5436893203883495,0.9910424416420991,0.6711999075203189,0.8029411435127258,20860,adasyn,0.09
9,m544,0.6012269938650306,0.5212765957446809,0.7101449275362319,0.6788990825683427,0.925,0.5362318840579711,0.9935637975320085,0.6901418369461246,0.9126080274581909,17707,adasyn,0.09
10,m1818,0.56,0.47572815533980584,0.6805555555555556,0.6466165413528868,0.7049180327868853,0.5972222222222222,0.9942823951185302,0.6648396787536375,0.735820472240448,17025,adasyn,0.09
10,m741,0.6212121212121212,0.5061728395061729,0.803921568627451,0.7358490566032743,0.7090909090909091,0.7647058823529411,0.9870102212199388,0.7320270749968887,0.7064087390899658,17084,adasyn,0.09
10,m2310,0.6118721461187214,0.5775862068965517,0.6504854368932039,0.6532663316577921,0.6770833333333334,0.6310679611650486,0.9908876219555831,0.6705751416657947,0.6175815463066101,20860,adasyn,0.09
10,m544,0.6163522012578616,0.5444444444444444,0.7101449275362319,0.6785714285709555,0.8837209302325582,0.5507246376811594,0.9936221366581706,0.691885054289284,0.8867236375808716,17707,adasyn,0.09
11,m741,0.6259541984732825,0.5125,0.803921568627451,0.7272727272722299,0.6779661016949152,0.7843137254901961,0.9869756861824164,0.730360742164028,0.6807752251625061,17084,adasyn,0.09
11,m1818,0.5730994152046783,0.494949494949495,0.6805555555555556,0.6466165413528868,0.7049180327868853,0.5972222222222222,0.994340562470097,0.6702097454697953,0.7201704978942871,17025,adasyn,0.09
11,m2310,0.6175115207373272,0.5877192982456141,0.6504854368932039,0.6633663366331636,0.6767676767676768,0.6504854368932039,0.9907603985273887,0.6694254874815828,0.6013444662094116,20860,adasyn,0.09
11,m544,0.6282051282051282,0.5632183908045977,0.7101449275362319,0.6727272727268051,0.9024390243902439,0.5362318840579711,0.9936270667251701,0.6933810329145953,0.8931896090507507,17707,adasyn,0.09
12,m1818,0.5730994152046783,0.494949494949495,0.6805555555555556,0.6470588235289135,0.6875,0.6111111111111112,0.9944519816223939,0.6698790486065005,0.6967524886131287,17025,adasyn,0.09
12,m741,0.6456692913385826,0.5394736842105263,0.803921568627451,0.7339449541279424,0.6896551724137931,0.7843137254901961,0.9874396068531328,0.7316746214357458,0.6751013398170471,17084,adasyn,0.09
12,m2310,0.6203703703703703,0.5929203539823009,0.6504854368932039,0.6633663366331636,0.6767676767676768,0.6504854368932039,0.9906500134941025,0.6717460881188693,0.5965613126754761,20860,adasyn,0.09
12,m544,0.6193548387096774,0.5581395348837209,0.6956521739130435,0.6785714285709555,0.8837209302325582,0.5507246376811594,0.9936114548463378,0.6963392220802547,0.880095362663269,17707,adasyn,0.09
13,m1818,0.5680473372781065,0.4948453608247423,0.6666666666666666,0.6518518518513541,0.6984126984126984,0.6111111111111112,0.9944847519613048,0.6730560836071912,0.694776177406311,17025,adasyn,0.09
13,m741,0.640625,0.5324675324675324,0.803921568627451,0.7407407407402423,0.7017543859649122,0.7843137254901961,0.987798771243365,0.7333213527702974,0.6680497527122498,17084,adasyn,0.09
13,m2310,0.6325581395348837,0.6071428571428571,0.6601941747572816,0.6633663366331636,0.6767676767676768,0.6504854368932039,0.9905597409880675,0.6732817739957018,0.5871289968490601,20860,adasyn,0.09
13,m544,0.6193548387096774,0.5581395348837209,0.6956521739130435,0.6785714285709555,0.8837209302325582,0.5507246376811594,0.9936007730345054,0.6950026271563524,0.8766802549362183,17707,adasyn,0.09
14,m1818,0.5868263473053892,0.5157894736842106,0.6805555555555556,0.642335766422859,0.676923076923077,0.6111111111111112,0.9945011371307602,0.6740265040937443,0.6844024658203125,17025,adasyn,0.09
14,m741,0.656,0.5540540540540541,0.803921568627451,0.7407407407402423,0.7017543859649122,0.7843137254901961,0.9884595416279586,0.7335086739282873,0.6636559367179871,17084,adasyn,0.09
14,m2310,0.6355140186915887,0.6126126126126126,0.6601941747572816,0.6600985221669877,0.67,0.6504854368932039,0.990665916422627,0.6725070467656589,0.5804010033607483,20860,adasyn,0.09
14,m544,0.6193548387096774,0.5581395348837209,0.6956521739130435,0.6846846846842142,0.9047619047619048,0.5507246376811594,0.9935637975320085,0.6956355555690052,0.8787208795547485,17707,adasyn,0.09
15,m741,0.6612903225806451,0.5616438356164384,0.803921568627451,0.7407407407402423,0.7017543859649122,0.7843137254901961,0.9890869281429475,0.7335671256231384,0.6549682021141052,17084,adasyn,0.09
15,m1818,0.5975609756097561,0.532608695652174,0.6805555555555556,0.6466165413528868,0.7049180327868853,0.5972222222222222,0.994491306029087,0.6754719830901477,0.7172951102256775,17025,adasyn,0.09
15,m2310,0.6384976525821596,0.6181818181818182,0.6601941747572816,0.6568627450975393,0.6633663366336634,0.6504854368932039,0.9906242881685485,0.6731311285913334,0.5747413039207458,20860,adasyn,0.09
15,m544,0.6233766233766234,0.5647058823529412,0.6956521739130435,0.689655172413311,0.851063829787234,0.5797101449275363,0.9935728359881745,0.6960628970254545,0.8514754772186279,17707,adasyn,0.09
16,m741,0.6612903225806451,0.5616438356164384,0.803921568627451,0.7407407407402423,0.7017543859649122,0.7843137254901961,0.9892101031101104,0.7334547253008398,0.6535081267356873,17084,adasyn,0.09
16,m1818,0.5925925925925926,0.5333333333333333,0.6666666666666666,0.6466165413528868,0.7049180327868853,0.5972222222222222,0.9945003178722874,0.6770497696597462,0.7234857082366943,17025,adasyn,0.09
16,m2310,0.6384976525821596,0.6181818181818182,0.6601941747572816,0.65608465608416,0.7209302325581395,0.6019417475728155,0.9906331750991946,0.6713390935732877,0.6471757292747498,20860,adasyn,0.09
16,m544,0.6274509803921569,0.5714285714285714,0.6956521739130435,0.689655172413311,0.851063829787234,0.5797101449275363,0.9935522940423427,0.6948646485060886,0.8524520993232727,17707,adasyn,0.09
17,m1818,0.575,0.5227272727272727,0.6388888888888888,0.6564885496178254,0.7288135593220338,0.5972222222222222,0.9945650392916362,0.6757652150087934,0.7170376181602478,17025,adasyn,0.09
17,m741,0.6666666666666666,0.5694444444444444,0.803921568627451,0.7407407407402423,0.7017543859649122,0.7843137254901961,0.9896970471391751,0.7311823828719711,0.6345398426055908,17084,adasyn,0.09
17,m2310,0.6325581395348837,0.6071428571428571,0.6601941747572816,0.65608465608416,0.7209302325581395,0.6019417475728155,0.9905648860531784,0.6705888153657524,0.6365034580230713,20860,adasyn,0.09
17,m544,0.64,0.5925925925925926,0.6956521739130435,0.7017543859644344,0.8888888888888888,0.5797101449275363,0.9934602661250167,0.6967971089900683,0.8498305082321167,17707,adasyn,0.09
18,m1818,0.575,0.5227272727272727,0.6388888888888888,0.6564885496178254,0.7288135593220338,0.5972222222222222,0.9946289414525126,0.6742241673427877,0.7142796516418457,17025,adasyn,0.09
18,m741,0.6666666666666666,0.5694444444444444,0.803921568627451,0.7428571428566431,0.7222222222222222,0.7647058823529411,0.9896222212245435,0.7328301622115615,0.6768398284912109,17084,adasyn,0.09
18,m2310,0.6355140186915887,0.6126126126126126,0.6601941747572816,0.65608465608416,0.7209302325581395,0.6019417475728155,0.9903380354551115,0.6688831123952763,0.6245365738868713,20860,adasyn,0.09
18,m544,0.6351351351351351,0.5949367088607594,0.6811594202898551,0.6842105263153117,0.8666666666666667,0.5652173913043478,0.9934043920323544,0.6959144587633022,0.849251389503479,17707,adasyn,0.09
19,m741,0.6833333333333333,0.5942028985507246,0.803921568627451,0.7428571428566431,0.7222222222222222,0.7647058823529411,0.9895623604928379,0.727865245409092,0.6553966403007507,17084,adasyn,0.09
19,m1818,0.5822784810126582,0.5348837209302325,0.6388888888888888,0.6515151515146556,0.7166666666666667,0.5972222222222222,0.9946141948000027,0.6697214892450881,0.7066010236740112,17025,adasyn,0.09
19,m2310,0.6355140186915887,0.6126126126126126,0.6601941747572816,0.6586826347300662,0.859375,0.5339805825242718,0.9901668451068795,0.6697126143867321,0.7898067831993103,20860,adasyn,0.09
19,m544,0.6394557823129252,0.6025641025641025,0.6811594202898551,0.6902654867251882,0.8863636363636364,0.5652173913043478,0.9933624864628576,0.6930826986858141,0.8432962894439697,17707,adasyn,0.09
20,m741,0.6837606837606838,0.6060606060606061,0.7843137254901961,0.7428571428566431,0.7222222222222222,0.7647058823529411,0.9895427906382421,0.7322717228900483,0.6497265696525574,17084,adasyn,0.09
20,m1818,0.5806451612903226,0.5421686746987951,0.625,0.6515151515146556,0.7166666666666667,0.5972222222222222,0.9945912555627652,0.6698729943618572,0.7003078460693359,17025,adasyn,0.09
