round,client_id,f1_05,precision_05,recall_05,f1_optimal,precision_optimal,recall_optimal,roc_auc,auc_pr,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
1,1677,0.5481481481481482,0.43529411764705883,0.74,0.6086956521734168,0.6666666666666666,0.56,0.9705683775404754,0.5988662368542439,0.9014930129051208,11662,adasyn,0
1,2,0.3372093023255814,0.2265625,0.6590909090909091,0.36231884057927577,0.26595744680851063,0.5681818181818182,0.9938924605493863,0.307263710959082,0.7005200982093811,17154,adasyn,0
1,146,0.5528455284552846,0.5151515151515151,0.5964912280701754,0.5648854961827144,0.5,0.6491228070175439,0.9749630661295257,0.5666752082737393,0.43911781907081604,8144,adasyn,0
1,4,0.226890756302521,0.14516129032258066,0.5192307692307693,0.3424657534241989,0.26595744680851063,0.4807692307692308,0.9665550181665357,0.24405885114630052,0.7982773184776306,22748,adasyn,0
1,4870,0.5617977528089888,0.49019607843137253,0.6578947368421053,0.6097560975604782,0.5681818181818182,0.6578947368421053,0.993860197368421,0.5649883665218611,0.6141021847724915,8038,adasyn,0
2,1677,0.5467625899280576,0.42696629213483145,0.76,0.6213592233004712,0.6037735849056604,0.64,0.9729400620048226,0.5841539221077177,0.8559221625328064,11662,adasyn,0
2,2,0.34065934065934067,0.2246376811594203,0.7045454545454546,0.3552631578943255,0.25,0.6136363636363636,0.9939814568832688,0.31897933777154425,0.6514434218406677,17154,adasyn,0
2,146,0.5669291338582677,0.5142857142857142,0.631578947368421,0.5801526717552336,0.5135135135135135,0.6666666666666666,0.9744163797647948,0.5567215574286987,0.4476475417613983,8144,adasyn,0
2,4,0.2153846153846154,0.1346153846153846,0.5384615384615384,0.3356643356638728,0.26373626373626374,0.46153846153846156,0.965969096553781,0.2165798231011984,0.8341383934020996,22748,adasyn,0
2,4870,0.5555555555555556,0.4807692307692308,0.6578947368421053,0.594594594594095,0.6111111111111112,0.5789473684210527,0.9937549342105264,0.5669816358088273,0.781205952167511,8038,adasyn,0
3,1677,0.5241379310344828,0.4,0.76,0.6213592233004712,0.6037735849056604,0.64,0.9743988976920427,0.5835219552615805,0.8810696601867676,11662,adasyn,0
3,2,0.3368421052631579,0.2191780821917808,0.7272727272727273,0.3714285714281404,0.2708333333333333,0.5909090909090909,0.994131555177727,0.3195800539592348,0.7352486848831177,17154,adasyn,0
3,146,0.5648854961832062,0.5,0.6491228070175439,0.5785123966937165,0.546875,0.6140350877192983,0.9736614319277853,0.555275580300565,0.6648536920547485,8144,adasyn,0
3,4,0.21292775665399238,0.13270142180094788,0.5384615384615384,0.32894736842060246,0.25,0.4807692307692308,0.9672832894986578,0.22319112646564224,0.8296257257461548,22748,adasyn,0
3,4870,0.5473684210526316,0.45614035087719296,0.6842105263157895,0.5952380952375997,0.5434782608695652,0.6578947368421053,0.9935246710526315,0.5711796021133866,0.6572384238243103,8038,adasyn,0
4,1677,0.5064935064935064,0.375,0.78,0.6213592233004712,0.6037735849056604,0.64,0.974793317258009,0.5678914395817362,0.8888130784034729,11662,adasyn,0
4,2,0.3229166666666667,0.20945945945945946,0.7045454545454546,0.37681159420246424,0.2765957446808511,0.5909090909090909,0.9940850645555497,0.31277000222977785,0.7556854486465454,17154,adasyn,0
4,146,0.5671641791044776,0.4935064935064935,0.6666666666666666,0.5714285714280817,0.5,0.6666666666666666,0.9732449089832285,0.5363848519708918,0.5107402801513672,8144,adasyn,0
4,4,0.21245421245421245,0.13122171945701358,0.5576923076923077,0.32394366197136676,0.25555555555555554,0.4423076923076923,0.9673883571486673,0.21623711801894038,0.8783178925514221,22748,adasyn,0
4,4870,0.5242718446601942,0.4153846153846154,0.7105263157894737,0.581395348836716,0.5208333333333334,0.6578947368421053,0.9931101973684211,0.5478637510477407,0.6769832968711853,8038,adasyn,0
5,1677,0.4875,0.35454545454545455,0.78,0.6041666666661675,0.6304347826086957,0.58,0.9753806407165002,0.5622916061646177,0.9297109246253967,11662,adasyn,0
5,2,0.31155778894472363,0.2,0.7045454545454546,0.3612903225802386,0.25225225225225223,0.6363636363636364,0.9938698793900431,0.30613158634810184,0.7100749015808105,17154,adasyn,0
5,146,0.5588235294117647,0.4810126582278481,0.6666666666666666,0.5689655172408795,0.559322033898305,0.5789473684210527,0.97270256139917,0.5203079760176965,0.7811216115951538,8144,adasyn,0
5,4,0.21830985915492956,0.1336206896551724,0.5961538461538461,0.30476190476140486,0.3018867924528302,0.3076923076923077,0.9668579349800711,0.21395019319703856,0.9608139395713806,22748,adasyn,0
5,4870,0.5192307692307693,0.4090909090909091,0.7105263157894737,0.5681818181813274,0.5,0.6578947368421053,0.9927055921052632,0.5171011477339773,0.6910085678100586,8038,adasyn,0
6,1677,0.4785276073619632,0.34513274336283184,0.78,0.6168224299060442,0.5789473684210527,0.66,0.9759438511884257,0.5525696438873955,0.9062485098838806,11662,adasyn,0
6,2,0.30845771144278605,0.19745222929936307,0.7045454545454546,0.3724137931030255,0.26732673267326734,0.6136363636363636,0.9937596302003082,0.3013992502669753,0.7357127666473389,17154,adasyn,0
6,146,0.5481481481481482,0.47435897435897434,0.6491228070175439,0.5641025641020644,0.55,0.5789473684210527,0.9728609268937151,0.514944802240739,0.7590495347976685,8144,adasyn,0
6,4,0.2108843537414966,0.128099173553719,0.5961538461538461,0.31645569620209,0.2358490566037736,0.4807692307692308,0.965595428540441,0.214203724174211,0.8662704825401306,22748,adasyn,0
6,4870,0.5294117647058824,0.421875,0.7105263157894737,0.5617977528084994,0.49019607843137253,0.6578947368421053,0.9923240131578948,0.5071133460617673,0.6742185354232788,8038,adasyn,0
7,1677,0.47560975609756095,0.34210526315789475,0.78,0.6336633663361336,0.6274509803921569,0.64,0.976317602480193,0.5390125209695188,0.9176996350288391,11662,adasyn,0
7,2,0.30845771144278605,0.19745222929936307,0.7045454545454546,0.38805970149209623,0.28888888888888886,0.5909090909090909,0.9936799319908612,0.28515511395454757,0.7907029390335083,17154,adasyn,0
7,146,0.5481481481481482,0.47435897435897434,0.6491228070175439,0.5619834710738817,0.53125,0.5964912280701754,0.9725658898079872,0.5173914810999559,0.6944235563278198,8144,adasyn,0
7,4,0.21305841924398625,0.1297071129707113,0.5961538461538461,0.3170731707312742,0.23214285714285715,0.5,0.9635398308071906,0.21746462224541732,0.8447266817092896,22748,adasyn,0
7,4870,0.5294117647058824,0.421875,0.7105263157894737,0.5684210526310989,0.47368421052631576,0.7105263157894737,0.9926957236842106,0.5169294227056048,0.5789762735366821,8038,adasyn,0
8,1677,0.4785276073619632,0.34513274336283184,0.78,0.6336633663361336,0.6274509803921569,0.64,0.9779503961419221,0.5385556628480428,0.9170565605163574,11662,adasyn,0
8,2,0.30845771144278605,0.19745222929936307,0.7045454545454546,0.39705882352897404,0.29347826086956524,0.6136363636363636,0.9937157961851123,0.28288670248516107,0.7858864665031433,17154,adasyn,0
8,146,0.5333333333333333,0.46153846153846156,0.631578947368421,0.5666666666661678,0.5396825396825397,0.5964912280701754,0.9746658596534615,0.5255904532856066,0.6800775527954102,8144,adasyn,0
8,4,0.22695035460992907,0.1391304347826087,0.6153846153846154,0.32394366197136676,0.25555555555555554,0.4423076923076923,0.9631060030910223,0.21627584615460183,0.9083731174468994,22748,adasyn,0
8,4870,0.54,0.43548387096774194,0.7105263157894737,0.5624999999995216,0.46551724137931033,0.7105263157894737,0.9930246710526316,0.5219892900889173,0.5608502626419067,8038,adasyn,0
9,1677,0.4779874213836478,0.3486238532110092,0.76,0.6399999999995,0.64,0.64,0.9777506028246642,0.5323103558234002,0.9167066216468811,11662,adasyn,0
9,2,0.31313131313131315,0.2012987012987013,0.7045454545454546,0.4090909090904647,0.3068181818181818,0.6136363636363636,0.9937782264491791,0.289854035662825,0.7921497821807861,17154,adasyn,0
9,146,0.5333333333333333,0.46153846153846156,0.631578947368421,0.5619834710738817,0.53125,0.5964912280701754,0.9758329916543554,0.5291196843253602,0.6659772396087646,8144,adasyn,0
9,4,0.2222222222222222,0.13656387665198239,0.5961538461538461,0.32857142857096167,0.26136363636363635,0.4423076923076923,0.9618697635638948,0.2223223397748991,0.9083166718482971,22748,adasyn,0
9,4870,0.5454545454545454,0.4426229508196721,0.7105263157894737,0.5747126436776689,0.5102040816326531,0.6578947368421053,0.9931825657894737,0.5469001968322472,0.7039204239845276,8038,adasyn,0
10,1677,0.475,0.34545454545454546,0.76,0.63265306122399,0.6458333333333334,0.62,0.9783982087495694,0.5328242457353579,0.9333867430686951,11662,adasyn,0
10,2,0.3024390243902439,0.19254658385093168,0.7045454545454546,0.40601503759354224,0.30337078651685395,0.6136363636363636,0.9937025131502045,0.29236817066127774,0.7970061898231506,17154,adasyn,0
10,146,0.5333333333333333,0.46153846153846156,0.631578947368421,0.5619834710738817,0.53125,0.5964912280701754,0.9771519809787854,0.5278323314629527,0.6464313864707947,8144,adasyn,0
10,4,0.21843003412969283,0.13278008298755187,0.6153846153846154,0.33599999999951413,0.2876712328767123,0.40384615384615385,0.9615960792820152,0.21978591745212775,0.9345889687538147,22748,adasyn,0
10,4870,0.5510204081632653,0.45,0.7105263157894737,0.5744680851059012,0.48214285714285715,0.7105263157894737,0.9931496710526316,0.5484619037559235,0.5617385506629944,8038,adasyn,0
11,1677,0.4713375796178344,0.34579439252336447,0.74,0.6458333333328341,0.6739130434782609,0.62,0.9779658973475714,0.5257685211731488,0.9396845102310181,11662,adasyn,0
