round,client_id,f1_05,f1_optimal,auc,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
1,m1818,0.37748344370860926,0.5294117647053941,0.9904781684002176,0.8755370378494263,17025,resample,1
1,m741,0.35384615384615387,0.546762589927593,0.9912114085345287,0.8433502912521362,17084,resample,1
1,m2310,0.3674418604651163,0.5023696682459458,0.9874949192482032,0.8676265478134155,20860,resample,1
1,m544,0.3218390804597701,0.4799999999995054,0.9907721470934789,0.9145624041557312,17707,resample,1
2,m1818,0.38127090301003347,0.551282051281554,0.9906387430608807,0.8843918442726135,17025,resample,1
2,m741,0.3524904214559387,0.5692307692302924,0.9895030753450914,0.851104199886322,17084,resample,1
2,m2310,0.386046511627907,0.5123152709354607,0.9896252100706698,0.8614732623100281,20860,resample,1
2,m544,0.3303834808259587,0.5147058823524413,0.9912183181569437,0.884493887424469,17707,resample,1
3,m1818,0.3838383838383838,0.5850340136049423,0.9911139129750879,0.8834269642829895,17025,resample,1
3,m741,0.36507936507936506,0.5781249999995206,0.9921242846930354,0.8464197516441345,17084,resample,1
3,m2310,0.38388625592417064,0.5167464114827537,0.9908394454368183,0.8347505927085876,20860,resample,1
3,m544,0.3584905660377358,0.5263157894731848,0.9920909400158748,0.8785817623138428,17707,resample,1
4,m741,0.368,0.6153846153841227,0.9933813600588477,0.907533586025238,17084,resample,1
4,m1818,0.38926174496644295,0.616541353382962,0.9919167862784037,0.888274610042572,17025,resample,1
4,m2310,0.4019370460048426,0.5268817204296132,0.9916158825353572,0.8608040809631348,20860,resample,1
4,m544,0.36538461538461536,0.522388059700993,0.9923908524250178,0.8627102375030518,17707,resample,1
5,m1818,0.40418118466898956,0.6176470588230311,0.992185912686709,0.8700814247131348,17025,resample,1
5,m741,0.38016528925619836,0.6213592233004709,0.993619076233793,0.8674964904785156,17084,resample,1
5,m2310,0.41836734693877553,0.5408163265301135,0.9920015285520711,0.8227568864822388,20860,resample,1
5,m544,0.38127090301003347,0.5333333333328445,0.9926652928213295,0.8928454518318176,17707,resample,1
6,m1818,0.4157706093189964,0.6370370370365394,0.9920613853988478,0.8632261157035828,17025,resample,1
6,m741,0.39655172413793105,0.6476190476185479,0.9944306496155675,0.8696639537811279,17084,resample,1
6,m2310,0.43902439024390244,0.5505617977523214,0.9920857205266115,0.8511245846748352,20860,resample,1
6,m544,0.40714285714285714,0.5641025641020803,0.9928686580850634,0.8892715573310852,17707,resample,1
7,m1818,0.4233576642335766,0.6470588235289135,0.9921506845723799,0.8536059856414795,17025,resample,1
7,m741,0.4088888888888889,0.6538461538456539,0.9942464627487818,0.8618935942649841,17084,resample,1
7,m2310,0.4550561797752809,0.5505617977523214,0.9921030266547114,0.8486273288726807,20860,resample,1
7,m544,0.41911764705882354,0.5666666666661779,0.993421647266853,0.8861687183380127,17707,resample,1
8,m1818,0.42962962962962964,0.6428571428566432,0.9919413640325868,0.8438438773155212,17025,resample,1
8,m741,0.42152466367713004,0.6333333333328446,0.994861186416679,0.7891169190406799,17084,resample,1
8,m2310,0.46920821114369504,0.5502645502640542,0.9920529792031791,0.8215447068214417,20860,resample,1
8,m544,0.42379182156133827,0.5666666666661779,0.9934200039111865,0.8767898678779602,17707,resample,1
9,m1818,0.43609022556390975,0.6478873239431621,0.9919888810240075,0.8347737193107605,17025,resample,1
9,m741,0.42727272727272725,0.6551724137926106,0.9949555821859067,0.7998781800270081,17084,resample,1
9,m2310,0.46920821114369504,0.5614035087714508,0.9921549450390114,0.8522791862487793,20860,resample,1
9,m544,0.4318181818181818,0.5785123966937248,0.9936508953823349,0.866895854473114,17707,resample,1
10,m1818,0.4496124031007752,0.6388888888883888,0.9922223696887473,0.8238020539283752,17025,resample,1
10,m741,0.4351851851851852,0.6545454545449573,0.9947610348078643,0.8326783180236816,17084,resample,1
10,m2310,0.4695121951219512,0.5664739884388245,0.9922550399420759,0.8491284847259521,20860,resample,1
10,m544,0.4392156862745098,0.5891472868212078,0.9938554931628187,0.8327038884162903,17707,resample,1
11,m741,0.4372093023255814,0.6545454545449573,0.9946965694044894,0.8338079452514648,17084,resample,1
11,m1818,0.4461538461538462,0.6338028169009086,0.9924828938830885,0.8363275527954102,17025,resample,1
11,m2310,0.47648902821316613,0.5662650602404928,0.9921465258415572,0.862238347530365,20860,resample,1
11,m544,0.4330708661417323,0.5984251968498975,0.9940173636959726,0.8409895300865173,17707,resample,1
12,m741,0.4413145539906103,0.6605504587150984,0.9948042036047672,0.8420177102088928,17084,resample,1
12,m1818,0.4549019607843137,0.6521739130429792,0.9927630802807763,0.8462823629379272,17025,resample,1
12,m2310,0.4827586206896552,0.5802469135797839,0.9923972308324107,0.8821383118629456,20860,resample,1
12,m544,0.43478260869565216,0.5937499999995031,0.9940116119511397,0.8443405032157898,17707,resample,1
13,m741,0.4392523364485981,0.6545454545449573,0.9943863296507471,0.839000940322876,17084,resample,1
13,m1818,0.46215139442231074,0.6428571428566432,0.9927188403232465,0.8324804902076721,17025,resample,1
13,m2310,0.48580441640378547,0.5838509316765577,0.9925422281218969,0.8853723406791687,20860,resample,1
13,m544,0.4426877470355731,0.5985401459849014,0.9939713497373096,0.8113679885864258,17707,resample,1
14,m741,0.4392523364485981,0.6605504587150984,0.9945325279762584,0.8464892506599426,17084,resample,1
14,m1818,0.46774193548387094,0.6428571428566432,0.9928048624628877,0.8368134498596191,17025,resample,1
14,m2310,0.4921135646687697,0.5911949685530028,0.9926502744892236,0.8968302011489868,20860,resample,1
14,m544,0.43824701195219123,0.6074074074069077,0.9938850735648165,0.8257157206535339,17707,resample,1
15,m741,0.42592592592592593,0.6736842105258185,0.994716714843044,0.8755632638931274,17084,resample,1
15,m1818,0.45849802371541504,0.6564885496178254,0.9928831016470373,0.8596490025520325,17025,resample,1
15,m2310,0.4906832298136646,0.5949367088603056,0.9929896149199404,0.9025905728340149,20860,resample,1
15,m544,0.4489795918367347,0.6029411764700883,0.9939146539668141,0.8242204785346985,17707,resample,1
16,m741,0.42790697674418604,0.6792452830183686,0.9951622168270818,0.8480636477470398,17084,resample,1
16,m1818,0.4566929133858268,0.6564885496178254,0.992912594952057,0.8645501136779785,17025,resample,1
16,m2310,0.4968553459119497,0.5911949685530028,0.9932085140537453,0.9048914313316345,20860,resample,1
16,m544,0.45714285714285713,0.606060606060107,0.9938415246396531,0.8431786894798279,17707,resample,1
17,m1818,0.46586345381526106,0.6666666666662012,0.9929486423248589,0.90792316198349,17025,resample,1
17,m741,0.4339622641509434,0.6808510638292908,0.9947236218505485,0.8825854063034058,17084,resample,1
17,m2310,0.4952978056426332,0.5949367088603056,0.9933567854755747,0.9061018228530884,20860,resample,1
17,m544,0.45267489711934156,0.60162601625967,0.9940239371186388,0.8698197603225708,17707,resample,1
18,m741,0.43601895734597157,0.6739130434777667,0.9949883904715529,0.892126739025116,17084,resample,1
18,m1818,0.4715447154471545,0.6666666666662012,0.9930526881509009,0.9143955111503601,17025,resample,1
18,m2310,0.4968553459119497,0.5949367088603056,0.9934218003892477,0.9049645662307739,20860,resample,1
18,m544,0.4583333333333333,0.6056338028164018,0.994033797252638,0.8145431876182556,17707,resample,1
19,m1818,0.47346938775510206,0.6776859504127412,0.9930739888711929,0.8929628133773804,17025,resample,1
19,m741,0.4380952380952381,0.6874999999995018,0.9948467968177114,0.8840657472610474,17084,resample,1
19,m2310,0.4968152866242038,0.5925925925921295,0.9936453768549713,0.9038555026054382,20860,resample,1
19,m544,0.45569620253164556,0.6153846153841173,0.9940715944329683,0.8580931425094604,17707,resample,1
20,m1818,0.4715447154471545,0.6666666666662012,0.9930166407780989,0.9150558710098267,17025,resample,1
20,m741,0.43601895734597157,0.6947368421047659,0.9951299841253944,0.892853319644928,17084,resample,1
20,m2310,0.4935897435897436,0.5939393939389247,0.993861001856433,0.8933621644973755,20860,resample,1
20,m544,0.4641350210970464,0.6249999999995031,0.9940222937629722,0.8638312220573425,17707,resample,1
