round,client_id,f1_05,f1_optimal,auc,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
1,1677,0.5546218487394958,0.6138613861381138,0.9874491904925938,0.6464985013008118,11662,adasyn,0.01
1,2,0.35294117647058826,0.374999999999523,0.9935643695871632,0.5712288618087769,17154,adasyn,0.01
1,146,0.42857142857142855,0.5084745762706869,0.9827902264626572,0.3181193172931671,8144,adasyn,0.01
1,4,0.33121019108280253,0.38983050847408335,0.9784069032835336,0.651793360710144,22748,adasyn,0.01
1,4870,0.5822784810126582,0.582278481012159,0.9936513157894737,0.5040736198425293,8038,adasyn,0.01
2,1677,0.5689655172413793,0.6019417475723159,0.9882397519807096,0.62583988904953,11662,adasyn,0.01
2,2,0.3652173913043478,0.374999999999523,0.9936241432442484,0.555579423904419,17154,adasyn,0.01
2,146,0.4329896907216495,0.5119999999995037,0.9833152189240258,0.27693167328834534,8144,adasyn,0.01
2,4,0.33548387096774196,0.40707964601720226,0.9788237846045389,0.6590192914009094,22748,adasyn,0.01
2,4870,0.5714285714285714,0.582278481012159,0.9939210526315789,0.48901405930519104,8038,adasyn,0.01
3,1677,0.591304347826087,0.5981308411209973,0.9888684119875991,0.5889591574668884,11662,adasyn,0.01
3,2,0.37168141592920356,0.374999999999523,0.9936507093140641,0.5409333109855652,17154,adasyn,0.01
3,146,0.4329896907216495,0.5166666666661679,0.9837382500395915,0.2915458381175995,8144,adasyn,0.01
3,4,0.33766233766233766,0.41818181818131966,0.9790474770206883,0.6659088134765625,22748,adasyn,0.01
3,4870,0.5789473684210527,0.5897435897430899,0.994171052631579,0.46720439195632935,8038,adasyn,0.01
4,1677,0.5789473684210527,0.5982905982901088,0.9892783327592146,0.4759095311164856,11662,adasyn,0.01
4,2,0.37168141592920356,0.381679389312531,0.9937954943945593,0.3832578957080841,17154,adasyn,0.01
4,146,0.4489795918367347,0.5322580645156323,0.9840463034673367,0.2613949477672577,8144,adasyn,0.01
4,4,0.33986928104575165,0.4220183486233543,0.9792898104715164,0.6701391935348511,22748,adasyn,0.01
4,4870,0.5945945945945946,0.594594594594095,0.9944309210526316,0.5049543380737305,8038,adasyn,0.01
5,1677,0.5789473684210527,0.5999999999995042,0.9896107475025835,0.5273924469947815,11662,adasyn,0.01
5,2,0.35714285714285715,0.38461538461493683,0.993930981350619,0.3761385381221771,17154,adasyn,0.01
5,146,0.4489795918367347,0.5409836065568792,0.9844541488505485,0.2561781406402588,8144,adasyn,0.01
5,4,0.34210526315789475,0.4220183486233543,0.979352512133619,0.6598073244094849,22748,adasyn,0.01
5,4870,0.5753424657534246,0.594594594594095,0.9946447368421052,0.4949604868888855,8038,adasyn,0.01
6,1677,0.5945945945945946,0.6111111111106138,0.9898243196693076,0.5316035151481628,11662,adasyn,0.01
6,2,0.36036036036036034,0.3902439024385648,0.994022634291483,0.40349501371383667,17154,adasyn,0.01
6,146,0.4329896907216495,0.5528455284547871,0.9848294533787169,0.24384520947933197,8144,adasyn,0.01
6,4,0.348993288590604,0.4220183486233543,0.9793974200808004,0.6594266891479492,22748,adasyn,0.01
6,4870,0.5753424657534246,0.594594594594095,0.9948552631578947,0.47028979659080505,8038,adasyn,0.01
7,1677,0.6,0.6111111111106138,0.9899362728212195,0.5325089693069458,11662,adasyn,0.01
7,2,0.36363636363636365,0.3966942148755702,0.9941395249986718,0.39878419041633606,17154,adasyn,0.01
7,146,0.4375,0.55555555555506,0.985042053631668,0.2331594079732895,8144,adasyn,0.01
7,4,0.3424657534246575,0.41509433962214165,0.9793880995634608,0.6887087225914001,22748,adasyn,0.01
7,4870,0.5555555555555556,0.5970149253726433,0.9950197368421052,0.6366694569587708,8038,adasyn,0.01
