round,client_id,f1_05,precision_05,recall_05,f1_optimal,precision_optimal,recall_optimal,roc_auc,auc_pr,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
1,1677,0.524822695035461,0.4065934065934066,0.74,0.6153846153841203,0.6829268292682927,0.56,0.9802342404409232,0.6442466075646636,0.9712174534797668,11662,adasyn,0
1,2,0.2834008097165992,0.1724137931034483,0.7954545454545454,0.43410852713133347,0.32941176470588235,0.6363636363636364,0.9934966261091335,0.39945586240491004,0.9376974105834961,17154,adasyn,0
1,146,0.5467625899280576,0.4634146341463415,0.6666666666666666,0.6105263157889936,0.7631578947368421,0.5087719298245614,0.9792909998503121,0.6575055241595242,0.9277523756027222,8144,adasyn,0
1,4,0.21476510067114093,0.13008130081300814,0.6153846153846154,0.4615384615379616,0.46153846153846156,0.46153846153846156,0.9706827363683197,0.3617137819335034,0.979567289352417,22748,adasyn,0
1,4870,0.6236559139784946,0.5272727272727272,0.7631578947368421,0.632911392404564,0.6097560975609756,0.6578947368421053,0.9947582236842105,0.6532297412241564,0.8520478010177612,8038,adasyn,0
2,1677,0.5068493150684932,0.3854166666666667,0.74,0.6379310344822681,0.5606060606060606,0.74,0.9853703065794006,0.6574759900805387,0.7387065291404724,11662,adasyn,0
2,2,0.30303030303030304,0.18716577540106952,0.7954545454545454,0.4462809917350744,0.35064935064935066,0.6136363636363636,0.9938194038573933,0.44474473387006846,0.935187041759491,17154,adasyn,0
2,146,0.5547445255474452,0.475,0.6666666666666666,0.5981308411209973,0.64,0.5614035087719298,0.9743860083000875,0.6659098451053809,0.8486332297325134,8144,adasyn,0
2,4,0.23943661971830985,0.14655172413793102,0.6538461538461539,0.49462365591348545,0.5609756097560976,0.4423076923076923,0.9749871207396762,0.39856621731945663,0.9855682253837585,22748,adasyn,0
2,4870,0.6021505376344086,0.509090909090909,0.7368421052631579,0.6575342465748433,0.6857142857142857,0.631578947368421,0.9929851973684211,0.6496624849361238,0.8908969163894653,8038,adasyn,0
3,1677,0.49333333333333335,0.37,0.74,0.6428571428566611,0.7941176470588235,0.54,0.9871632793661729,0.6551664222548601,0.9765690565109253,11662,adasyn,0
