round,client_id,f1_05,f1_optimal,auc,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
1,m741,0.4918032786885246,0.693877551019909,0.989099590990039,0.905476450920105,17084,adasyn,1
1,m1818,0.4765957446808511,0.6093749999995076,0.9919081840644395,0.8934949040412903,17025,adasyn,1
1,m2310,0.5535055350553506,0.684210526315293,0.9941729798954243,0.8437308073043823,20860,adasyn,1
1,m544,0.5204081632653061,0.677419354838216,0.9938094792041557,0.9057896733283997,17707,adasyn,1
2,m1818,0.4789915966386555,0.6249999999995078,0.9922997896144241,0.8958959579467773,17025,adasyn,1
2,m741,0.4918032786885246,0.6990291262130923,0.9904545156288312,0.8838063478469849,17084,adasyn,1
2,m2310,0.5591397849462365,0.684210526315293,0.9941930924226756,0.8398793935775757,20860,adasyn,1
2,m544,0.5151515151515151,0.6779661016944297,0.9938333078613205,0.9359341859817505,17707,adasyn,1
3,m1818,0.47058823529411764,0.6249999999995078,0.9925807952705846,0.9001910090446472,17025,adasyn,1
3,m741,0.4891304347826087,0.693877551019909,0.9910945649909115,0.9117854833602905,17084,adasyn,1
3,m2310,0.5571428571428572,0.680628272250812,0.9942263014792998,0.8475486636161804,20860,adasyn,1
3,m544,0.5074626865671642,0.6833333333328445,0.993788937258324,0.9264984726905823,17707,adasyn,1
4,m1818,0.4745762711864407,0.6239999999995115,0.9928536083420174,0.8968064188957214,17025,adasyn,1
4,m741,0.5,0.7070707070702075,0.9917541842075878,0.9033549427986145,17084,adasyn,1
4,m2310,0.5519713261648745,0.6947368421047667,0.9943600731721804,0.8452963829040527,20860,adasyn,1
4,m544,0.51,0.6890756302516136,0.9937199163203294,0.9303982257843018,17707,adasyn,1
5,m1818,0.47863247863247865,0.6277372262768736,0.9930150022611534,0.8628137111663818,17025,adasyn,1
5,m741,0.5172413793103449,0.7070707070702075,0.9927568514636524,0.9049568772315979,17084,adasyn,1
5,m2310,0.5714285714285714,0.6947368421047667,0.994443797413529,0.8471137285232544,20860,adasyn,1
5,m544,0.5125628140703518,0.6833333333328445,0.9936385702148359,0.9262329936027527,17707,adasyn,1
6,m741,0.5172413793103449,0.7010309278345528,0.9926866302206904,0.9164423942565918,17084,adasyn,1
6,m1818,0.4765957446808511,0.6259541984727872,0.9932558642521481,0.8704127669334412,17025,adasyn,1
6,m2310,0.5735294117647058,0.6871794871789887,0.9943928144956128,0.8252938985824585,20860,adasyn,1
6,m544,0.5074626865671642,0.677685950412733,0.9937289547764954,0.9184596538543701,17707,adasyn,1
7,m741,0.5202312138728323,0.6999999999995002,0.9926313741606547,0.9043594598770142,17084,adasyn,1
7,m1818,0.4827586206896552,0.6299212598420286,0.993348440459571,0.8878307938575745,17025,adasyn,1
7,m2310,0.5746268656716418,0.6871794871789887,0.9945256507221099,0.8192034363746643,20860,adasyn,1
7,m544,0.51,0.688524590163443,0.9937823638356579,0.9143441319465637,17707,adasyn,1
8,m741,0.5172413793103449,0.6947368421047659,0.9928777240949805,0.9202869534492493,17084,adasyn,1
8,m1818,0.48695652173913045,0.6299212598420286,0.9934254507560116,0.8861322999000549,17025,adasyn,1
8,m2310,0.5746268656716418,0.6874999999995026,0.9945368763187153,0.8224287033081055,20860,adasyn,1
8,m544,0.5204081632653061,0.677685950412733,0.993788937258324,0.9254051446914673,17707,adasyn,1
9,m1818,0.4888888888888889,0.6349206349201452,0.9935204847388531,0.8878716826438904,17025,adasyn,1
9,m741,0.5325443786982249,0.702702702702206,0.9929306778191815,0.8214339017868042,17084,adasyn,1
9,m2310,0.5791505791505791,0.6859903381637512,0.9944671840731236,0.7559378743171692,20860,adasyn,1
9,m544,0.538860103626943,0.6818181818176828,0.9938374162504868,0.8871387839317322,17707,adasyn,1
