round,client_id,f1_05,f1_optimal,auc,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
1,m741,0.52,0.6666666666661699,0.9932507025002216,0.8214365839958191,17084,adasyn,0.02
round,client_id,f1_05,f1_optimal,auc,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
1,m1818,0.5,0.6902654867252013,0.9879990922616121,0.9830467104911804,17025,adasyn,0.02
1,m2310,0.5078125,0.5988700564966886,0.9807153604983416,0.8625336289405823,20860,adasyn,0.02
1,m544,0.4365482233502538,0.6050420168062354,0.9885285557697395,0.9314587116241455,17707,adasyn,0.02
2,m1818,0.5130890052356021,0.7008547008542274,0.9887782070692176,0.9623838067054749,17025,adasyn,0.02
2,m741,0.5547445255474452,0.6923076923071925,0.9937134720030206,0.8281338214874268,17084,adasyn,0.02
2,m2310,0.5439330543933054,0.6236559139780004,0.9825446650118267,0.7730089426040649,20860,adasyn,0.02
2,m544,0.4631578947368421,0.6356589147281846,0.9892228735388514,0.820044219493866,17707,adasyn,0.02
3,m1818,0.5384615384615384,0.7008547008542274,0.9892910628731721,0.9413021206855774,17025,adasyn,0.02
3,m741,0.6031746031746031,0.7047619047614051,0.9935856923641881,0.7797586917877197,17084,adasyn,0.02
3,m2310,0.5526315789473685,0.640883977900062,0.9829525283551555,0.7724934816360474,20860,adasyn,0.02
3,m544,0.4943820224719101,0.6507936507931553,0.9901258974776134,0.823471188545227,17707,adasyn,0.02
4,m741,0.6178861788617886,0.7169811320749723,0.9937249836821949,0.7236216068267822,17084,adasyn,0.02
4,m1818,0.5614035087719298,0.7142857142852245,0.9899309037404065,0.8532304763793945,17025,adasyn,0.02
4,m2310,0.5779816513761468,0.651933701656968,0.9839965088394557,0.7579423189163208,20860,adasyn,0.02
4,m544,0.5333333333333333,0.6507936507931553,0.9906706698810703,0.7865691781044006,17707,adasyn,0.02
5,m1818,0.562874251497006,0.7226890756297741,0.9901201524476166,0.8853890299797058,17025,adasyn,0.02
5,m741,0.6229508196721312,0.7169811320749723,0.9939333450752461,0.6969650983810425,17084,adasyn,0.02
5,m2310,0.5933014354066986,0.6592178770944833,0.9845243457465045,0.7520992159843445,20860,adasyn,0.02
5,m544,0.5605095541401274,0.6611570247928983,0.9908169285353922,0.8221828937530518,17707,adasyn,0.02
6,m741,0.6440677966101694,0.7184466019412477,0.9943178351596612,0.7054243087768555,17084,adasyn,0.02
6,m1818,0.5987261146496815,0.7226890756297741,0.9902414027015868,0.8791240453720093,17025,adasyn,0.02
6,m2310,0.6169154228855721,0.6592178770944833,0.9844445972372872,0.7246832847595215,20860,adasyn,0.02
6,m544,0.5986394557823129,0.6611570247928983,0.9906657398140707,0.7986069321632385,17707,adasyn,0.02
7,m741,0.6495726495726496,0.7254901960779313,0.9945181383772906,0.6973825693130493,17084,adasyn,0.02
7,m1818,0.618421052631579,0.7226890756297741,0.9908116065986354,0.8765263557434082,17025,adasyn,0.02
7,m2310,0.6231155778894473,0.6629213483141191,0.9847280435515728,0.6922775506973267,20860,adasyn,0.02
7,m544,0.6153846153846154,0.6666666666661778,0.9909245683315503,0.791113018989563,17707,adasyn,0.02
8,m1818,0.6216216216216216,0.7226890756297741,0.9912081276994567,0.874790608882904,17025,adasyn,0.02
8,m741,0.6608695652173913,0.7326732673262327,0.9948911167825318,0.6916921734809875,17084,adasyn,0.02
8,m2310,0.6224489795918368,0.6629213483141191,0.9846801008994043,0.6649093627929688,20860,adasyn,0.02
8,m544,0.624113475177305,0.6666666666661828,0.9910371381947081,0.7878162860870361,17707,adasyn,0.02
9,m741,0.6785714285714286,0.7399999999995002,0.9952341648219201,0.6963158845901489,17084,adasyn,0.02
9,m1818,0.6258503401360545,0.7226890756297741,0.9914375200718326,0.8644523024559021,17025,adasyn,0.02
9,m2310,0.6217616580310881,0.6592178770944833,0.9850816498446424,0.6491963863372803,20860,adasyn,0.02
9,m544,0.6285714285714286,0.6782608695647373,0.9912014737613618,0.7938894033432007,17707,adasyn,0.02
10,m1818,0.6482758620689655,0.7226890756297741,0.9918799196471291,0.8577330112457275,17025,adasyn,0.02
10,m741,0.6846846846846847,0.7450980392151862,0.995531166144612,0.6468216776847839,17084,adasyn,0.02
10,m2310,0.6185567010309279,0.6590909090904237,0.9857584597733083,0.6630884408950806,20860,adasyn,0.02
10,m544,0.6330935251798561,0.6837606837601998,0.9914110016088452,0.7648614645004272,17707,adasyn,0.02
11,m741,0.6785714285714286,0.7450980392151862,0.995859249001074,0.6469014883041382,17084,adasyn,0.02
11,m1818,0.6482758620689655,0.7258064516124161,0.9921617445617623,0.76645427942276,17025,adasyn,0.02
11,m2310,0.6185567010309279,0.6590909090904237,0.9859366661194189,0.6631665825843811,20860,adasyn,0.02
11,m544,0.6474820143884892,0.6837606837601998,0.991701053883989,0.7570942640304565,17707,adasyn,0.02
12,m741,0.6846846846846847,0.7450980392151862,0.995937528419458,0.6344447731971741,17084,adasyn,0.02
12,m1818,0.6482758620689655,0.7258064516124161,0.992227285239584,0.7727275490760803,17025,adasyn,0.02
12,m2310,0.625,0.6553672316379314,0.9859492949155998,0.6479111909866333,20860,adasyn,0.02
12,m544,0.6521739130434783,0.6842105263153117,0.9919015432753064,0.794026255607605,17707,adasyn,0.02
13,m741,0.6846846846846847,0.7450980392151862,0.9961366804691699,0.6279464364051819,17084,adasyn,0.02
13,m1818,0.6482758620689655,0.7258064516124161,0.9922477667014031,0.7766534686088562,17025,adasyn,0.02
13,m2310,0.625,0.6516853932579393,0.9860456479531294,0.621395468711853,20860,adasyn,0.02
13,m544,0.6521739130434783,0.6842105263153117,0.9918505992496438,0.7871776819229126,17707,adasyn,0.02
14,m1818,0.6527777777777778,0.7317073170726853,0.9924796168491974,0.7660015821456909,17025,adasyn,0.02
14,m741,0.6909090909090909,0.7399999999995002,0.9962345297421499,0.6400046944618225,17084,adasyn,0.02
14,m2310,0.625,0.6553672316379314,0.9861167433982968,0.6247178316116333,20860,adasyn,0.02
14,m544,0.6470588235294118,0.6956521739125634,0.9921398298469543,0.760703444480896,17707,adasyn,0.02
15,m1818,0.6527777777777778,0.7333333333328534,0.9925123871881083,0.7949029207229614,17025,adasyn,0.02
15,m741,0.7037037037037037,0.7399999999995002,0.9963853327393306,0.6428219676017761,17084,adasyn,0.02
15,m2310,0.6387434554973822,0.6516853932579393,0.9863384489312531,0.6169320344924927,20860,adasyn,0.02
15,m544,0.6518518518518519,0.6956521739125634,0.9922934836017755,0.7507436871528625,17707,adasyn,0.02
16,m1818,0.6573426573426573,0.7333333333328534,0.992617252272623,0.7997792959213257,17025,adasyn,0.02
16,m741,0.7037037037037037,0.7399999999995002,0.9965085077064936,0.6555483937263489,17084,adasyn,0.02
16,m2310,0.6387434554973822,0.6553672316379314,0.9865264776743932,0.6107009053230286,20860,adasyn,0.02
16,m544,0.6518518518518519,0.6956521739125634,0.9924578191684291,0.7447170615196228,17707,adasyn,0.02
17,m1818,0.6573426573426573,0.7333333333328534,0.992678696658081,0.8056914210319519,17025,adasyn,0.02
17,m741,0.7037037037037037,0.7399999999995002,0.996593694132382,0.6623427271842957,17084,adasyn,0.02
17,m2310,0.6282722513089005,0.6521739130429853,0.9867102968188062,0.5592238306999207,20860,adasyn,0.02
17,m544,0.6518518518518519,0.7068965517236558,0.9924660359467619,0.7323639392852783,17707,adasyn,0.02
18,m1818,0.6573426573426573,0.7377049180323031,0.992831897992489,0.7582977414131165,17025,adasyn,0.02
18,m741,0.7037037037037037,0.7399999999995002,0.9966938457411967,0.6585845947265625,17084,adasyn,0.02
18,m2310,0.6282722513089005,0.6555555555550661,0.9871691430800511,0.5810860395431519,20860,adasyn,0.02
18,m544,0.6567164179104478,0.700854700854217,0.9925071198384252,0.7245640754699707,17707,adasyn,0.02
19,m741,0.6972477064220184,0.7399999999995002,0.996787090342507,0.6739495992660522,17084,adasyn,0.02
19,m1818,0.6573426573426573,0.7333333333328534,0.9928450061280534,0.7788550853729248,17025,adasyn,0.02
19,m2310,0.631578947368421,0.6555555555550661,0.9870346697873825,0.5750263333320618,20860,adasyn,0.02
19,m544,0.6567164179104478,0.6956521739125634,0.9924348121890977,0.7389925718307495,17707,adasyn,0.02
20,m741,0.7037037037037037,0.7399999999995002,0.9968101137008551,0.6588531732559204,17084,adasyn,0.02
20,m1818,0.6573426573426573,0.7333333333328534,0.9929539675049319,0.7745743989944458,17025,adasyn,0.02
20,m2310,0.6349206349206349,0.6551724137926204,0.9874872016505368,0.6371075510978699,20860,adasyn,0.02
20,m544,0.6567164179104478,0.700854700854217,0.9923748297072691,0.7261924743652344,17707,adasyn,0.02
21,m1818,0.6619718309859155,0.7333333333328534,0.9931038918054491,0.7774637937545776,17025,adasyn,0.02
21,m741,0.7102803738317757,0.7399999999995002,0.9968642185929735,0.651397168636322,17084,adasyn,0.02
21,m2310,0.6349206349206349,0.6551724137926204,0.9876181669442664,0.6294436454772949,20860,adasyn,0.02
21,m544,0.6616541353383458,0.7068965517236558,0.992507530677342,0.731884777545929,17707,adasyn,0.02
22,m741,0.7102803738317757,0.7399999999995002,0.9968688232646432,0.6524552702903748,17084,adasyn,0.02
22,m1818,0.6619718309859155,0.7333333333328534,0.9931571436061791,0.7732208371162415,17025,adasyn,0.02
22,m2310,0.6382978723404256,0.6551724137926204,0.9878155503512442,0.6306322813034058,20860,adasyn,0.02
22,m544,0.6616541353383458,0.700854700854217,0.9925054764827588,0.7222942113876343,17707,adasyn,0.02
23,m1818,0.6762589928057554,0.7333333333328534,0.9932603701737484,0.7814313769340515,17025,adasyn,0.02
