round,client_id,f1_05,precision_05,recall_05,f1_optimal,precision_optimal,recall_optimal,roc_auc,auc_pr,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
1,1677,0.32599118942731276,0.20903954802259886,0.74,0.6170212765952466,0.6590909090909091,0.58,0.9853565277299345,0.5497768828139588,0.998884379863739,11662,adasyn,0.009
1,2,0.24422442244224424,0.14285714285714285,0.8409090909090909,0.40983606557330937,0.32051282051282054,0.5681818181818182,0.9925568513894054,0.316940880841914,0.9883623719215393,17154,adasyn,0.009
1,146,0.43820224719101125,0.32231404958677684,0.6842105263157895,0.552380952380456,0.6041666666666666,0.5087719298245614,0.9877320976485978,0.5763970004712483,0.9923166036605835,8144,adasyn,0.009
1,4,0.16548463356973994,0.09433962264150944,0.6730769230769231,0.41666666666617014,0.45454545454545453,0.38461538461538464,0.975693361758087,0.31839231422325065,0.9995241165161133,22748,adasyn,0.009
1,4870,0.4125,0.27049180327868855,0.868421052631579,0.5301204819272144,0.4888888888888889,0.5789473684210527,0.9952582236842105,0.5533643240273379,0.9814243912696838,8038,adasyn,0.009
2,1677,0.38341968911917096,0.25874125874125875,0.74,0.6315789473679224,0.6666666666666666,0.6,0.9870702721322769,0.5286943944926644,0.9205137491226196,11662,adasyn,0.009
2,2,0.27755102040816326,0.1691542288557214,0.7727272727272727,0.3999999999995003,0.391304347826087,0.4090909090909091,0.987785585250518,0.32831084276223066,0.9733778238296509,17154,adasyn,0.009
2,146,0.4550898203592814,0.34545454545454546,0.6666666666666666,0.5473684210521516,0.6842105263157895,0.45614035087719296,0.984671087884172,0.5638854294431912,0.9476777911186218,8144,adasyn,0.009
2,4,0.18691588785046728,0.11152416356877323,0.5769230769230769,0.4347826086951567,0.3968253968253968,0.4807692307692308,0.9766559170033351,0.29192261422804294,0.9446659088134766,22748,adasyn,0.009
2,4870,0.4444444444444444,0.3018867924528302,0.8421052631578947,0.582278481012159,0.5609756097560976,0.6052631578947368,0.9955756578947369,0.5576819804975224,0.8815597891807556,8038,adasyn,0.009
3,1677,0.4186046511627907,0.29508196721311475,0.72,0.629213483145575,0.717948717948718,0.56,0.9872890113675508,0.5328000297905178,0.9127644300460815,11662,adasyn,0.009
3,2,0.3192488262910798,0.20118343195266272,0.7727272727272727,0.4367816091949024,0.4418604651162791,0.4318181818181818,0.9887818128686042,0.3676831189145887,0.9441284537315369,17154,adasyn,0.009
3,146,0.4805194805194805,0.38144329896907214,0.6491228070175439,0.5531914893612246,0.7027027027027027,0.45614035087719296,0.9849118902114938,0.5640489359761474,0.9194808602333069,8144,adasyn,0.009
3,4,0.2247191011235955,0.13953488372093023,0.5769230769230769,0.4615384615379616,0.46153846153846156,0.46153846153846156,0.9778277602288441,0.327268207212514,0.9415457844734192,22748,adasyn,0.009
3,4870,0.4626865671641791,0.3229166666666667,0.8157894736842105,0.5897435897430899,0.575,0.6052631578947368,0.995733552631579,0.5688906648667806,0.8336974382400513,8038,adasyn,0.009
4,1677,0.43902439024390244,0.3157894736842105,0.72,0.629213483145575,0.717948717948718,0.56,0.987662762659318,0.538221349480847,0.9006653428077698,11662,adasyn,0.009
