round,client_id,f1_05,f1_optimal,auc,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
1,m741,0.4631578947368421,0.7272727272722276,0.9925588505818579,0.9377047419548035,17084,adasyn,0.03
1,m1818,0.48034934497816595,0.6969696969692011,0.9926758292534261,0.9460510015487671,17025,adasyn,0.03
1,m2310,0.5285714285714286,0.659340659340168,0.9927665061874086,0.9235417246818542,20860,adasyn,0.03
1,m544,0.43089430894308944,0.624999999999501,0.9938727483973174,0.889736533164978,17707,adasyn,0.03
2,m1818,0.4930232558139535,0.7022900763353827,0.9931591917523612,0.9235602021217346,17025,adasyn,0.03
2,m741,0.4971751412429379,0.7333333333328422,0.9932990515527528,0.9560935497283936,17084,adasyn,0.03
2,m2310,0.5593869731800766,0.67045454545406,0.9928796976198462,0.916459321975708,20860,adasyn,0.03
2,m544,0.452991452991453,0.634146341462922,0.9940732377886349,0.9185969233512878,17707,adasyn,0.03
3,m1818,0.4975124378109453,0.7022900763353827,0.993349259718044,0.8968801498413086,17025,adasyn,0.03
3,m741,0.5398773006134969,0.7415730337073758,0.993369272795715,0.944890022277832,17084,adasyn,0.03
3,m2310,0.5703125,0.6779661016944286,0.9928778266870786,0.890511155128479,20860,adasyn,0.03
3,m544,0.4818181818181818,0.6351351351346374,0.9941069265797989,0.7808109521865845,17707,adasyn,0.03
4,m741,0.5751633986928104,0.7555555555550644,0.9938723331756234,0.9280213713645935,17084,adasyn,0.03
4,m1818,0.5128205128205128,0.7031249999995078,0.9934868951414695,0.8930196762084961,17025,adasyn,0.03
4,m2310,0.570281124497992,0.6779661016944286,0.9927889573806195,0.8553307056427002,20860,adasyn,0.03
4,m544,0.5023696682464455,0.6349206349201395,0.994116786713798,0.8453454375267029,17707,adasyn,0.03
5,m741,0.624113475177305,0.7555555555550644,0.9938838448547974,0.9174639582633972,17084,adasyn,0.03
5,m1818,0.5347593582887701,0.7086614173223434,0.9935573513701278,0.8804646730422974,17025,adasyn,0.03
5,m2310,0.5809128630705395,0.6742857142852299,0.9927908283133868,0.8484554886817932,20860,adasyn,0.03
5,m544,0.5279187817258884,0.6423357664228575,0.9940732377886349,0.7555747628211975,17707,adasyn,0.03
6,m1818,0.5414364640883977,0.7086614173223434,0.9936695897808976,0.8659984469413757,17025,adasyn,0.03
6,m741,0.6376811594202898,0.7555555555550644,0.994005868654043,0.8957251906394958,17084,adasyn,0.03
6,m2310,0.5872340425531914,0.67045454545406,0.9928347952334247,0.8122600317001343,20860,adasyn,0.03
6,m544,0.5502645502645502,0.6615384615379634,0.9940715944329683,0.7659129500389099,17707,adasyn,0.03
7,m1818,0.5517241379310345,0.7199999999995115,0.9936892519842441,0.8542893528938293,17025,adasyn,0.03
7,m741,0.6370370370370371,0.7499999999995125,0.993941403250668,0.9111732244491577,17084,adasyn,0.03
7,m2310,0.5991189427312775,0.670520231213391,0.9928347952334247,0.823660135269165,20860,adasyn,0.03
7,m544,0.574585635359116,0.6717557251903411,0.9940329755748047,0.7326611876487732,17707,adasyn,0.03
8,m1818,0.5614035087719298,0.7199999999995115,0.9937556119205384,0.8384953141212463,17025,adasyn,0.03
8,m741,0.6564885496183206,0.7499999999995125,0.9940473106990698,0.909082293510437,17084,adasyn,0.03
8,m2310,0.6126126126126126,0.6666666666661835,0.9927861509814679,0.8060775995254517,20860,adasyn,0.03
8,m544,0.5842696629213483,0.6666666666661676,0.993954094502811,0.7187231779098511,17707,adasyn,0.03
9,m741,0.656,0.7499999999995125,0.9942130788791769,0.8996282815933228,17084,adasyn,0.03
9,m1818,0.5783132530120482,0.7199999999995115,0.993846549611016,0.8231292366981506,17025,adasyn,0.03
9,m2310,0.6063348416289592,0.6742857142852299,0.9926696854166872,0.7835983037948608,20860,adasyn,0.03
9,m544,0.5813953488372093,0.6717557251903411,0.9939631329589769,0.7104074358940125,17707,adasyn,0.03
10,m741,0.6721311475409836,0.7586206896546872,0.9946390110086187,0.8888843655586243,17084,adasyn,0.03
10,m1818,0.588957055214724,0.7199999999995115,0.9939555109878947,0.8059631586074829,17025,adasyn,0.03
10,m2310,0.6146788990825688,0.6742857142852299,0.9926341376941035,0.7720642685890198,20860,adasyn,0.03
10,m544,0.5952380952380952,0.6716417910442765,0.9939393043018122,0.6739016771316528,17707,adasyn,0.03
