round,client_id,f1_05,f1_optimal,auc,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
16,146,0.6126126126126126,0.6181818181813188,0.9892636872259789,0.5148559808731079,8144,adasyn,0.05
16,4,0.3108108108108108,0.3396226415089341,0.9815356314904694,0.7163204550743103,22748,adasyn,0.05
16,4870,0.6,0.6197183098586574,0.9914161184210527,0.630569577217102,8038,adasyn,0.05
17,1677,0.40601503759398494,0.46341463414586553,0.9798432655873234,0.8728928565979004,11662,adasyn,0.05
17,2,0.5,0.540540540540062,0.987542505711705,0.41331326961517334,17154,adasyn,0.05
17,146,0.6111111111111112,0.6140350877187982,0.9889534644078974,0.4269361197948456,8144,adasyn,0.05
17,4,0.3194444444444444,0.3396226415089341,0.9818567656788048,0.6772663593292236,22748,adasyn,0.05
17,4870,0.6153846153846154,0.6153846153841157,0.9904753289473684,0.5107765793800354,8038,adasyn,0.05
18,1677,0.4122137404580153,0.45783132530072584,0.9801550120564934,0.8735906481742859,11662,adasyn,0.05
18,2,0.4948453608247423,0.5348837209297328,0.9873445884915786,0.678948700428009,17154,adasyn,0.05
18,146,0.5981308411214953,0.6111111111106127,0.9886562579318334,0.48322242498397827,8144,adasyn,0.05
18,4,0.32857142857142857,0.33587786259494107,0.9816271420243486,0.5601527094841003,22748,adasyn,0.05
18,4870,0.6052631578947368,0.632911392404564,0.9902384868421052,0.489676833152771,8038,adasyn,0.05
19,1677,0.4090909090909091,0.4597701149420399,0.9796331381329659,0.8512611985206604,11662,adasyn,0.05
19,2,0.4948453608247423,0.5526315789468809,0.9868358482546091,0.7333453893661499,17154,adasyn,0.05
19,146,0.5981308411214953,0.6111111111106127,0.9880509980280242,0.46105098724365234,8144,adasyn,0.05
19,4,0.33093525179856115,0.3361344537810206,0.9817457667904883,0.5752016305923462,22748,adasyn,0.05
19,4870,0.6233766233766234,0.6410256410251414,0.9893305921052631,0.4926750659942627,8038,adasyn,0.05
20,1677,0.40298507462686567,0.44705882352892734,0.979161212538753,0.8630036115646362,11662,adasyn,0.05
20,2,0.5106382978723404,0.5569620253159622,0.9865409648796556,0.7013593316078186,17154,adasyn,0.05
20,146,0.5849056603773585,0.6140350877187982,0.9873068971426959,0.3736739456653595,8144,adasyn,0.05
20,4,0.30656934306569344,0.3414634146336583,0.9812263597787478,0.5674373507499695,22748,adasyn,0.05
20,4870,0.6410256410256411,0.6578947368416053,0.9884358552631579,0.5266512632369995,8038,adasyn,0.05
