round,client_id,f1_05,f1_optimal,auc,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
1,m1818,0.4711111111111111,0.6776859504127412,0.9919163766491672,0.9608533382415771,17025,adasyn,0.015
1,m741,0.4919786096256685,0.7474747474742479,0.9891709634009184,0.9427862167358398,17084,adasyn,0.015
1,m2310,0.5161290322580645,0.6982248520705299,0.9927721189857113,0.9646744132041931,20860,adasyn,0.015
1,m544,0.45614035087719296,0.6716417910442765,0.9940350297693878,0.9009408354759216,17707,adasyn,0.015
2,m1818,0.49760765550239233,0.6779661016944394,0.9923579569659909,0.9467849135398865,17025,adasyn,0.015
2,m741,0.5357142857142857,0.7499999999995021,0.9893712666185478,0.9321751594543457,17084,adasyn,0.015
2,m2310,0.5525291828793775,0.6976744186041706,0.9932810126984885,0.936892569065094,20860,adasyn,0.015
2,m544,0.48826291079812206,0.6716417910442765,0.9941936135912086,0.8570306897163391,17707,adasyn,0.015
3,m741,0.5584415584415584,0.7551020408158272,0.989304498879338,0.8973826169967651,17084,adasyn,0.015
3,m1818,0.53125,0.6865671641786072,0.9926610826009161,0.8510318994522095,17025,adasyn,0.015
3,m2310,0.568,0.6976744186041706,0.9935134760948582,0.9058181643486023,20860,adasyn,0.015
3,m544,0.5416666666666666,0.6764705882347941,0.9943193302996988,0.7578440308570862,17707,adasyn,0.015
4,m741,0.5850340136054422,0.7551020408158272,0.9897051053145969,0.8605246543884277,17084,adasyn,0.015
4,m1818,0.5649717514124294,0.6942148760325759,0.9929461845494405,0.8934783935546875,17025,adasyn,0.015
4,m2310,0.5774058577405857,0.6976744186041706,0.9934475257148014,0.8753441572189331,20860,adasyn,0.015
4,m544,0.5730337078651685,0.6890756302516136,0.9943234386888652,0.8589257597923279,17707,adasyn,0.015
5,m741,0.6231884057971014,0.7499999999995021,0.9898087104271639,0.8310337662696838,17084,adasyn,0.015
5,m1818,0.5868263473053892,0.6991869918694331,0.9931051206931583,0.8523992896080017,17025,adasyn,0.015
5,m2310,0.5877192982456141,0.704545454544969,0.993450332113953,0.8357242345809937,20860,adasyn,0.015
5,m544,0.6086956521739131,0.6949152542368024,0.9943817778150272,0.8365046977996826,17707,adasyn,0.015
6,m1818,0.6242038216560509,0.6991869918694331,0.9931657458201433,0.8349052667617798,17025,adasyn,0.015
6,m741,0.6461538461538462,0.7526881720425155,0.9897281286729451,0.829024612903595,17084,adasyn,0.015
6,m2310,0.5972850678733032,0.704545454544969,0.9935289112901906,0.790293276309967,20860,adasyn,0.015
6,m544,0.632258064516129,0.700854700854217,0.9944450470081888,0.8100027441978455,17707,adasyn,0.015
7,m741,0.672,0.7526881720425155,0.9897407915200367,0.8043301701545715,17084,adasyn,0.015
7,m1818,0.6405228758169934,0.6991869918694331,0.9931436258413784,0.8099346160888672,17025,adasyn,0.015
7,m2310,0.6103286384976526,0.6971428571423728,0.9934751219731232,0.785102128982544,20860,adasyn,0.015
7,m544,0.6447368421052632,0.6949152542368024,0.9944705190210201,0.7892007231712341,17707,adasyn,0.015
8,m741,0.6949152542372882,0.7472527472522545,0.9899560599205923,0.8064135313034058,17084,adasyn,0.015
8,m1818,0.6442953020134228,0.69999999999952,0.993245213892002,0.8251439929008484,17025,adasyn,0.015
8,m2310,0.625,0.6971428571423728,0.9934872830361123,0.7579748630523682,20860,adasyn,0.015
8,m544,0.6621621621621622,0.7049180327863936,0.9945461133816809,0.7117527723312378,17707,adasyn,0.015
9,m741,0.6949152542372882,0.7526881720425155,0.9900942000706817,0.7715418934822083,17084,adasyn,0.015
9,m1818,0.6442953020134228,0.7039999999995116,0.9932632375784031,0.7330031991004944,17025,adasyn,0.015
9,m2310,0.6435643564356436,0.6976744186041706,0.9935392014204121,0.7779093384742737,20860,adasyn,0.015
9,m544,0.6758620689655173,0.7213114754093447,0.9945489892540973,0.6912898421287537,17707,adasyn,0.015
10,m1818,0.6482758620689655,0.7096774193543517,0.9933271397392792,0.7224827408790588,17025,adasyn,0.015
10,m741,0.7008547008547008,0.7608695652168971,0.9901448514590477,0.7649099826812744,17084,adasyn,0.015
