client_id,bank_id,f1_global,f1_personalized,improvement,f1_optimal_global,f1_optimal_personalized,improvement_optimal,auc_global,auc_personalized,num_examples
0,m741,0.6019417475728155,0.5882352941176471,-0.01370645345516841,0.6516853932579376,0.6511627906971917,-0.0005226025607458773,0.9941923578566635,0.9939391009148332,17084
1,m1818,0.6349206349206349,0.6507936507936508,0.015873015873015928,0.6504065040645551,0.6615384615379674,0.011131957473412224,0.9945314496942527,0.994669904376151,17025
2,m2310,0.5604395604395604,0.5913978494623656,0.030958289022805174,0.5847953216369478,0.5957446808505683,0.010949359213620502,0.9925008337344146,0.9923857713692094,20860
3,m544,0.6190476190476191,0.6456692913385826,0.02662167229096357,0.6567164179099481,0.6562499999995031,-0.0004664179104449939,0.9931570670045407,0.9929130286880599,17707
