round,client_id,f1_05,precision_05,recall_05,f1_optimal,precision_optimal,recall_optimal,roc_auc,auc_pr,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
8,4,0.26244343891402716,0.17159763313609466,0.5576923076923077,0.49999999999950845,0.575,0.4423076923076923,0.9801744122990158,0.399153478737261,0.8618157505989075,22748,adasyn,0.02
8,4870,0.45217391304347826,0.33766233766233766,0.6842105263157895,0.6666666666662021,0.9090909090909091,0.5263157894736842,0.9951480263157894,0.658458800392934,0.871972382068634,8038,adasyn,0.02
9,1677,0.4774193548387097,0.3523809523809524,0.74,0.5631067961160052,0.5471698113207547,0.58,0.984161212538753,0.5046469475243099,0.7717204093933105,11662,adasyn,0.02
9,2,0.4878048780487805,0.379746835443038,0.6818181818181818,0.5714285714280719,0.5531914893617021,0.5909090909090909,0.989209526592636,0.4993277826156144,0.769298255443573,17154,adasyn,0.02
9,146,0.5263157894736842,0.4605263157894737,0.6140350877192983,0.6213592233004765,0.6956521739130435,0.5614035087719298,0.9720148646625838,0.5848652190693131,0.7306774258613586,8144,adasyn,0.02
9,4,0.29292929292929293,0.19863013698630136,0.5576923076923077,0.48837209302277773,0.6176470588235294,0.40384615384615385,0.9802515183970065,0.3998816293286138,0.8907623887062073,22748,adasyn,0.02
9,4870,0.48598130841121495,0.37681159420289856,0.6842105263157895,0.655737704917563,0.8695652173913043,0.5263157894736842,0.9953486842105262,0.6650342145173714,0.8342902064323425,8038,adasyn,0.02
10,1677,0.4768211920529801,0.3564356435643564,0.72,0.5567010309273355,0.574468085106383,0.54,0.983575611436445,0.489678908898368,0.8079488277435303,11662,adasyn,0.02
10,2,0.49586776859504134,0.38961038961038963,0.6818181818181818,0.5773195876283702,0.5283018867924528,0.6363636363636364,0.9891497529355507,0.5032795564371974,0.693622887134552,17154,adasyn,0.02
10,146,0.5555555555555556,0.5072463768115942,0.6140350877192983,0.6346153846148892,0.7021276595744681,0.5789473684210527,0.9709778960818641,0.5975638133459531,0.683349072933197,8144,adasyn,0.02
10,4,0.32044198895027626,0.2248062015503876,0.5576923076923077,0.48837209302277773,0.6176470588235294,0.40384615384615385,0.9807726200482634,0.3966768585283844,0.8811007738113403,22748,adasyn,0.02
10,4870,0.4897959183673469,0.4,0.631578947368421,0.645161290322106,0.8333333333333334,0.5263157894736842,0.9955296052631579,0.6625326815624777,0.7915035486221313,8038,adasyn,0.02
11,1677,0.4666666666666667,0.35,0.7,0.5617977528084964,0.6410256410256411,0.5,0.9832741991043747,0.49654234610143577,0.8281350135803223,11662,adasyn,0.02
11,2,0.5,0.4027777777777778,0.6590909090909091,0.5813953488367095,0.5952380952380952,0.5681818181818182,0.9895389458583497,0.5020037554847847,0.7721892595291138,17154,adasyn,0.02
11,146,0.5528455284552846,0.5151515151515151,0.5964912280701754,0.632653061224003,0.7560975609756098,0.543859649122807,0.9714746864688617,0.5978373948328105,0.7517879009246826,8144,adasyn,0.02
11,4,0.32748538011695905,0.23529411764705882,0.5384615384615384,0.48837209302277773,0.6176470588235294,0.40384615384615385,0.9815682533011578,0.4013414993471342,0.8667122721672058,22748,adasyn,0.02
11,4870,0.5052631578947369,0.42105263157894735,0.631578947368421,0.6249999999995175,0.7692307692307693,0.5263157894736842,0.9956019736842106,0.6602273593199978,0.7349236011505127,8038,adasyn,0.02
12,1677,0.47619047619047616,0.36082474226804123,0.7,0.5714285714280762,0.6341463414634146,0.52,0.9834516017912505,0.50354013466517,0.8217495679855347,11662,adasyn,0.02
12,2,0.5087719298245614,0.4142857142857143,0.6590909090909091,0.6024096385537188,0.6410256410256411,0.5681818181818182,0.9897315498645131,0.5091795135181841,0.783138632774353,17154,adasyn,0.02
12,146,0.5689655172413793,0.559322033898305,0.5789473684210527,0.6391752577314741,0.775,0.543859649122807,0.974409871593786,0.6043657492428584,0.7531170845031738,8144,adasyn,0.02
