round,client_id,f1_05,f1_optimal,auc,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
1,1677,0.26582278481012656,0.5813953488367225,0.9799517740268688,0.9995842576026917,11662,adasyn,0.03
1,146,0.46078431372549017,0.555555555555057,0.9809288895541686,0.9961588382720947,8144,adasyn,0.03
1,2,0.22839506172839505,0.4871794871789954,0.9931426332288402,0.9997550845146179,17154,adasyn,0.03
1,4,0.10950080515297907,0.48421052631529393,0.9747100471787642,0.9996010661125183,22748,adasyn,0.03
1,4870,0.37894736842105264,0.6419753086414771,0.995858552631579,0.9939223527908325,8038,adasyn,0.03
2,1677,0.328125,0.577777777777284,0.9797571477781606,0.9875675439834595,11662,adasyn,0.03
2,2,0.2801556420233463,0.5161290322575659,0.9911833855799373,0.9870142936706543,17154,adasyn,0.03
2,146,0.5053763440860215,0.5663716814154292,0.9762430064279036,0.951634407043457,8144,adasyn,0.03
2,4,0.1350210970464135,0.4859813084107154,0.9730493004528077,0.9892274141311646,22748,adasyn,0.03
2,4870,0.4186046511627907,0.6236559139780112,0.9960789473684211,0.9319590330123901,8038,adasyn,0.03
3,1677,0.3835616438356164,0.5825242718441606,0.9827592146055805,0.9137593507766724,11662,adasyn,0.03
3,2,0.3211009174311927,0.5319148936165232,0.9913666914616652,0.9486789107322693,17154,adasyn,0.03
3,146,0.5057471264367817,0.5999999999995006,0.9780002126002529,0.8844389319419861,8144,adasyn,0.03
3,4,0.1725067385444744,0.4952380952375953,0.9786356796182316,0.9592903852462769,22748,adasyn,0.03
3,4870,0.4689655172413793,0.6027397260268981,0.9958815789473685,0.9260256290435791,8038,adasyn,0.03
4,1677,0.41,0.5769230769225776,0.9840716500172236,0.8756089806556702,11662,adasyn,0.03
4,2,0.32608695652173914,0.5538461538457164,0.9910478986238777,0.9808056354522705,17154,adasyn,0.03
4,146,0.5149700598802395,0.6126126126121129,0.9842936139656673,0.8341366052627563,8144,adasyn,0.03
4,4,0.2006269592476489,0.49056603773534924,0.981696198584637,0.9339919090270996,22748,adasyn,0.03
4,4870,0.5074626865671642,0.5753424657529255,0.9962927631578946,0.8874354958534241,8038,adasyn,0.03
5,1677,0.43157894736842106,0.5652173913038857,0.9835532208060626,0.7271132469177246,11662,adasyn,0.03
5,2,0.36363636363636365,0.5757575757571313,0.9908885022049838,0.9718279242515564,17154,adasyn,0.03
5,146,0.5063291139240507,0.6101694915249242,0.984458487631221,0.7340154051780701,8144,adasyn,0.03
5,4,0.20567375886524822,0.48780487804831635,0.982411336460508,0.9659437537193298,22748,adasyn,0.03
5,4870,0.5116279069767442,0.5641025641020644,0.9963980263157894,0.822049081325531,8038,adasyn,0.03
