round,client_id,f1_05,f1_optimal,auc,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
1,1677,0.5323741007194245,0.6206896551719249,0.975492593868412,0.952364444732666,11662,adasyn,0.01
1,2,0.32978723404255317,0.3809523809518821,0.9928152064183624,0.9724799394607544,17154,adasyn,0.01
1,146,0.5151515151515151,0.5940594059401022,0.9764230658258108,0.866886556148529,8144,adasyn,0.01
1,4,0.2510822510822511,0.5316455696198031,0.9719147392966567,0.9865655303001404,22748,adasyn,0.01
1,4870,0.5531914893617021,0.6024096385537204,0.9948930921052632,0.7182627320289612,8038,adasyn,0.01
2,1677,0.5401459854014599,0.6236559139779975,0.9769652084050982,0.9189334511756897,11662,adasyn,0.01
2,2,0.34065934065934067,0.39560439560389615,0.992836459274215,0.9425562024116516,17154,adasyn,0.01
2,146,0.5151515151515151,0.602150537633934,0.9764816393648893,0.9118515849113464,8144,adasyn,0.01
2,4,0.26126126126126126,0.5454545454541069,0.9728417071120632,0.9860731363296509,22748,adasyn,0.01
2,4870,0.5684210526315789,0.6046511627902044,0.9949259868421053,0.6650906801223755,8038,adasyn,0.01
3,1677,0.5285714285714286,0.629213483145575,0.9781260764726145,0.9446936845779419,11662,adasyn,0.01
3,2,0.3657142857142857,0.43010752688122184,0.992787312045056,0.9234920144081116,17154,adasyn,0.01
3,146,0.5151515151515151,0.6105263157889936,0.9760672858106686,0.8943362236022949,8144,adasyn,0.01
3,4,0.25892857142857145,0.5454545454541069,0.9740372752908002,0.9858995079994202,22748,adasyn,0.01
3,4870,0.5894736842105263,0.6052631578942368,0.9949588815789474,0.7981481552124023,8038,adasyn,0.01
4,1677,0.5467625899280576,0.6352941176465744,0.9788511884257665,0.9563780426979065,11662,adasyn,0.01
4,2,0.36904761904761907,0.4347826086951901,0.9929413952499867,0.9769510626792908,17154,adasyn,0.01
4,146,0.5074626865671642,0.6170212765952673,0.9760542694686511,0.9038594961166382,8144,adasyn,0.01
4,4,0.27102803738317754,0.538461538461094,0.9750057617743553,0.9864349365234375,22748,adasyn,0.01
4,4870,0.6021505376344086,0.6133333333328334,0.9949523026315789,0.8054186105728149,8038,adasyn,0.01
5,1677,0.5467625899280576,0.6304347826081994,0.9782311401997934,0.9208100438117981,11662,adasyn,0.01
5,2,0.36585365853658536,0.4477611940293999,0.9928935763243185,0.9785277247428894,17154,adasyn,0.01
5,146,0.5074626865671642,0.6236559139780201,0.9744858002555543,0.9045749306678772,8144,adasyn,0.01
5,4,0.27751196172248804,0.533333333332908,0.9745066904368103,0.9895516037940979,22748,adasyn,0.01
5,4870,0.5957446808510638,0.6233766233761234,0.99475,0.7932450771331787,8038,adasyn,0.01
6,1677,0.5507246376811594,0.6451612903220835,0.9782707543920083,0.9056258201599121,11662,adasyn,0.01
6,2,0.3708609271523179,0.4477611940293999,0.9930303915838691,0.9785046577453613,17154,adasyn,0.01
6,146,0.549618320610687,0.6222222222217577,0.9739608077941856,0.9329336285591125,8144,adasyn,0.01
6,4,0.2815533980582524,0.5454545454541069,0.9738084989561021,0.9862886667251587,22748,adasyn,0.01
6,4870,0.5833333333333334,0.6399999999995,0.9945888157894737,0.8196341395378113,8038,adasyn,0.01
7,1677,0.5588235294117647,0.6451612903220835,0.9781054081984154,0.8977405428886414,11662,adasyn,0.01
7,2,0.3815789473684211,0.4477611940293999,0.9930596142606662,0.9776420593261719,17154,adasyn,0.01
7,146,0.5454545454545454,0.6222222222217577,0.9733186682546604,0.9364614486694336,8144,adasyn,0.01
7,4,0.27586206896551724,0.5476190476185759,0.9736695385157669,0.9702737927436829,22748,adasyn,0.01
7,4870,0.5773195876288659,0.6493506493501494,0.9944769736842105,0.7553953528404236,8038,adasyn,0.01
