round,client_id,f1_05,precision_05,recall_05,f1_optimal,precision_optimal,recall_optimal,roc_auc,auc_pr,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
1,1677,0.2740740740740741,0.16818181818181818,0.74,0.4878048780483046,0.625,0.4,0.9801584567688597,0.4195244514626149,0.9968233108520508,11662,adasyn,0
1,2,0.4462809917355372,0.35064935064935066,0.6136363636363636,0.5142857142852473,0.6923076923076923,0.4090909090909091,0.9921371074863184,0.5257651138942874,0.9778051376342773,17154,adasyn,0
1,146,0.43781094527363185,0.3055555555555556,0.7719298245614035,0.48648648648601284,0.3956043956043956,0.631578947368421,0.9902898088550175,0.4181447815000781,0.8786134719848633,8144,adasyn,0
1,4,0.17464788732394365,0.10231023102310231,0.5961538461538461,0.36363636363586516,0.3448275862068966,0.38461538461538464,0.9639198537187169,0.2568874811878707,0.9903952479362488,22748,adasyn,0
1,4870,0.3924050632911392,0.25833333333333336,0.8157894736842105,0.5434782608690802,0.46296296296296297,0.6578947368421053,0.9939917763157895,0.5190200182579401,0.9583958387374878,8038,adasyn,0
2,1677,0.3162393162393162,0.20108695652173914,0.74,0.47368421052586557,0.6923076923076923,0.36,0.9826558732345849,0.44439690050409464,0.9948117733001709,11662,adasyn,0
2,2,0.4807692307692308,0.4166666666666667,0.5681818181818182,0.5217391304343205,0.72,0.4090909090909091,0.992279235959832,0.5392631363090937,0.9754282832145691,17154,adasyn,0
2,146,0.44680851063829785,0.32061068702290074,0.7368421052631579,0.5109489051090031,0.4375,0.6140350877192983,0.9890228848986569,0.48805519936367747,0.8142850399017334,8144,adasyn,0
2,4870,0.4161073825503356,0.27927927927927926,0.8157894736842105,0.5647058823524466,0.5106382978723404,0.631578947368421,0.9940411184210527,0.5686654365640792,0.9457441568374634,8038,adasyn,0
2,4,0.21160409556313994,0.12863070539419086,0.5961538461538461,0.37168141592870674,0.3442622950819672,0.40384615384615385,0.9665990787939589,0.26040796903111707,0.9711434841156006,22748,adasyn,0
3,1677,0.3349282296650718,0.22012578616352202,0.7,0.4556962025311809,0.6206896551724138,0.36,0.9808129521184982,0.4476132373762574,0.9867885112762451,11662,adasyn,0
3,2,0.49019607843137253,0.43103448275862066,0.5681818181818182,0.5272727272722472,0.4393939393939394,0.6590909090909091,0.991908639285904,0.5314871674389103,0.3984769284725189,17154,adasyn,0
3,146,0.49101796407185627,0.37272727272727274,0.7192982456140351,0.543859649122307,0.543859649122807,0.543859649122807,0.9886150395154449,0.53318323315913,0.8747087121009827,8144,adasyn,0
3,4,0.24521072796934865,0.15311004784688995,0.6153846153846154,0.38888888888838963,0.375,0.40384615384615385,0.9627268274992544,0.26750071965661154,0.9533481001853943,22748,adasyn,0
3,4870,0.4444444444444444,0.30927835051546393,0.7894736842105263,0.5882352941171539,0.6666666666666666,0.5263157894736842,0.9939523026315789,0.5803367344218565,0.9473218321800232,8038,adasyn,0
4,1677,0.37433155080213903,0.25547445255474455,0.7,0.4536082474221809,0.46808510638297873,0.44,0.979667585256631,0.4515737816534795,0.9437638521194458,11662,adasyn,0
4,2,0.5054945054945055,0.48936170212765956,0.5227272727272727,0.5436893203878601,0.4745762711864407,0.6363636363636364,0.9916416502842569,0.5193033920146868,0.4155169427394867,17154,adasyn,0
4,146,0.5100671140939598,0.41304347826086957,0.6666666666666666,0.5576923076918123,0.6170212765957447,0.5087719298245614,0.9872591705552989,0.5576239356103716,0.883377730846405,8144,adasyn,0
