round,client_id,f1_05,f1_optimal,auc,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
1,m741,0.562962962962963,0.6874999999995018,0.9954949043552135,0.8570166826248169,17084,adasyn,0.01
1,m1818,0.4830917874396135,0.6412213740453064,0.9912957883560432,0.8426640033721924,17025,adasyn,0.01
1,m2310,0.5,0.5999999999995224,0.9845442244071599,0.8613758683204651,20860,adasyn,0.01
1,m544,0.4236453201970443,0.5853658536580439,0.9885400592594054,0.8386480212211609,17707,adasyn,0.01
2,m741,0.5671641791044776,0.6947368421047659,0.9957550683045484,0.8526211380958557,17084,adasyn,0.01
2,m1818,0.4975124378109453,0.6363636363631405,0.9913654253262286,0.8207403421401978,17025,adasyn,0.01
2,m2310,0.5081967213114754,0.613636363635878,0.9851232780987207,0.8229318857192993,20860,adasyn,0.01
2,m544,0.45595854922279794,0.5919999999995054,0.9886937130142265,0.8132055401802063,17707,adasyn,0.01
3,m741,0.5846153846153846,0.693877551019909,0.9958863014471332,0.8153417110443115,17084,adasyn,0.01
3,m1818,0.5240641711229946,0.642335766422859,0.9915456621902384,0.737112820148468,17025,adasyn,0.01
3,m2310,0.5213675213675214,0.6153846153841394,0.984920749626632,0.8336886167526245,20860,adasyn,0.01
3,m544,0.5,0.5984251968498975,0.9894628034661658,0.7700157165527344,17707,adasyn,0.01
4,m1818,0.5222222222222223,0.6518518518513541,0.9918184752616712,0.7280285954475403,17025,adasyn,0.01
4,m741,0.6031746031746031,0.6947368421047659,0.9959542203542605,0.8409743309020996,17084,adasyn,0.01
4,m2310,0.5398230088495575,0.6249999999995414,0.9849315074900454,0.8705947399139404,20860,adasyn,0.01
4,m544,0.5294117647058824,0.6046511627902,0.9897964046664728,0.7512396574020386,17707,adasyn,0.01
5,m741,0.608,0.7047619047614051,0.9960255927651399,0.7193083167076111,17084,adasyn,0.01
5,m1818,0.519774011299435,0.6518518518513541,0.9920478676340471,0.7070133686065674,17025,adasyn,0.01
5,m2310,0.5446428571428571,0.6341463414629475,0.985006344800748,0.8403595089912415,20860,adasyn,0.01
5,m544,0.5276073619631901,0.606060606060107,0.990152191168278,0.7300937175750732,17707,adasyn,0.01
6,m1818,0.5340909090909091,0.6564885496178254,0.9921838645405271,0.747242271900177,17025,adasyn,0.01
6,m741,0.6031746031746031,0.7157894736837132,0.9960083252463787,0.8431820869445801,17084,adasyn,0.01
6,m2310,0.5454545454545454,0.6419753086415121,0.985554995834836,0.8390958309173584,20860,adasyn,0.01
6,m544,0.546583850931677,0.6190476190471235,0.9904792189459188,0.7379639744758606,17707,adasyn,0.01
7,m1818,0.5443786982248521,0.6615384615379674,0.9922051652608191,0.7376174330711365,17025,adasyn,0.01
7,m741,0.6229508196721312,0.7157894736837132,0.9958955107904724,0.8350736498832703,17084,adasyn,0.01
7,m2310,0.5529953917050692,0.6419753086415121,0.9853253388376175,0.8254615068435669,20860,adasyn,0.01
7,m544,0.5477707006369427,0.6141732283459603,0.9906493062574053,0.7220545411109924,17707,adasyn,0.01
8,m1818,0.562874251497006,0.6614173228341546,0.9923542703028635,0.7366693019866943,17025,adasyn,0.01
8,m741,0.628099173553719,0.7311827956984293,0.9958517664096108,0.8412563800811768,17084,adasyn,0.01
8,m2310,0.5633802816901409,0.6467065868258746,0.9855938176897628,0.781132161617279,20860,adasyn,0.01
